"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
126	-1.96410639071401
127	-1.99181243340737
128	-2.01485181784196
129	-2.03305723947221
130	-2.0464212790064
131	-2.05505341818795
132	-2.05914012829439
133	-2.05891151757218
134	-2.05461560509222
135	-2.04649980415555
136	-2.03479849514822
137	-2.01972538286356
138	-2.00146943163758
139	-1.98019338997076
140	-1.95603415953589
141	-1.92910448496637
142	-1.89949562290752
143	-1.86728078849949
144	-1.83251927754919
145	-1.79526122685753
146	-1.75555300584262
147	-1.71344323004969
148	-1.66898935014578
149	-1.62226469730182
150	-1.57336575863795
151	-1.52241932150531
152	-1.46958897879402
153	-1.41508035665641
154	-1.35914434919159
155	-1.30207766469157
156	-1.24422014068205
157	-1.18594858244257
158	-1.12766729616644
159	-1.06979595481695
160	-1.01275585238743
161	-0.956955868099643
162	-0.902779505602596
163	-0.85057418143272
164	-0.800643562936892
165	-0.753243293277006
166	-0.708579994725609
167	-0.666813093643206
168	-0.628058803149205
169	-0.592395533068098
170	-0.55987004240874
171	-0.530503765713924
172	-0.504298890559483
173	-0.481243908176224
174	-0.461318483484896
175	-0.444497586311082
176	-0.430754891331148
177	-0.420065493931034
178	-0.412408008003113
179	-0.407766115282874
180	-0.406129628925701
181	-0.407495120382175
182	-0.411866140965197
183	-0.419253049721904
184	-0.429672438723598
185	-0.4431461268742
186	-0.459699675162369
187	-0.479360361765452
188	-0.502154547152046
189	-0.528104360931378
190	-0.557223658349908
191	-0.589513230554686
192	-0.624955314587161
193	-0.663507540583056
194	-0.705096574902514
195	-0.749611861795625
196	-0.796900015228368
197	-0.846760537018097
198	-0.898943597505835
199	-0.953150567771194
200	-1.00903780557002
201	-1.0662238657187
202	-1.12429986524143
203	-1.18284226226309
204	-1.24142690986166
205	-1.29964302161559
206	-1.35710569433448
207	-1.41346587288367
208	-1.46841704804273
209	-1.52169844960009
210	-1.57309493000194
211	-1.62243405381317
212	-1.66958108282214
213	-1.71443258367164
214	-1.75690931834143
215	-1.79694895100542
216	-1.83449895756753
217	-1.86950998598313
218	-1.90192980398009
219	-1.93169789400744
220	-1.95874071490869
221	-1.98296764478716
222	-2.00426764831226
223	-2.02250677402401
224	-2.03752668443319
225	-2.04914455623607
226	-2.05715486067116
227	-2.06133373950505
228	-2.06144690999899
229	-2.05726221399588
230	-2.04856797824726
231	-2.03519812095657
232	-2.01706421035174
233	-1.9941932319953
234	-1.96676755144988
235	-1.93516071593279
236	-1.89996016312966
237	-1.86196705721821
238	-1.82216592769647
239	-1.78166313857171
240	-1.74160197464441
241	-1.7030697758837
242	-1.66701532976732
243	-1.63419117120396
244	-1.60512741850117
245	-1.58013515932097
246	-1.55933151891801
247	-1.54267658146915
248	-1.53001350194051
249	-1.52110582779886
250	-1.51566885296584
251	-1.51339399637184
252	-1.5139665465221
253	-1.51707776970118
254	-1.52243257000301
255	-1.52975382116753
256	-1.53878430927072
257	-1.5492870183428
258	-1.56104430135314
259	-1.57385632336684
260	-1.58753904441275
261	-1.60192192258199
262	-1.61684545684456
263	-1.63215864778655
264	-1.6477164275952
265	-1.66337709398318
266	-1.67899977331485
267	-1.69444193396621
268	-1.7095569707892
269	-1.72419188511557
270	-1.7381850923822
271	-1.75136440220364
272	-1.76354523519221
273	-1.77452916922423
274	-1.78410294778293
275	-1.79203813717211
276	-1.79809168988035
277	-1.8020077583501
278	-1.80352120280219
279	-1.80236333661509
280	-1.79827052799064
281	-1.79099628294566
282	-1.78032730374251
283	-1.7661036583885
284	-1.74824251643535
285	-1.72676385085391
286	-1.70181514084228
287	-1.67369071204113
288	-1.64284045101766
289	-1.609862921769
290	-1.57547993532278
291	-1.5404933252818
292	-1.50572911851252
293	-1.47197784005423
294	-1.43994083677949
295	-1.41019072392431
296	-1.38315015704237
297	-1.35908873571479
298	-1.33813447409944
299	-1.32029466610287
300	-1.30548101166538
301	-1.2935349423182
302	-1.28425051388212
303	-1.2773935458207
304	-1.27271665884491
305	-1.26997046416907
306	-1.26891145738769
307	-1.26930726344637
308	-1.27093985269187
309	-1.27360726412055
310	-1.27712427007074
311	-1.28132231827669
312	-1.28604900220654
313	-1.29116724183863
314	-1.29655430381698
315	-1.30210075006667
316	-1.30770937483584
317	-1.31329416930434
318	-1.31877933826898
319	-1.32409838331233
320	-1.32919326000346
321	-1.33401361210737
322	-1.33851608279741
323	-1.34266370096945
324	-1.34642533959423
325	-1.34977524236639
326	-1.3526926145421
327	-1.35516127368299
328	-1.35716935595543
329	-1.35870907361191
330	-1.35977651925777
331	-1.36037151244612
332	-1.36049748401714
333	-1.36016139338057
334	-1.35937367361434
335	-1.35814819880616
336	-1.35650226749697
337	-1.35445659540428
338	-1.35203530983486
339	-1.34926593738022
340	-1.34617937568599
341	-1.34280983937643
342	-1.33919476969555
343	-1.33537469720846
344	-1.33139304710791
345	-1.32729587740942
346	-1.32313154169341
347	-1.31895027013797
348	-1.31480366540699
349	-1.310744113487
350	-1.30682411370037
351	-1.30309553669186
352	-1.29960882394469
353	-1.29641214703047
354	-1.29355054899228
355	-1.29106509365281
356	-1.28899205090127
357	-1.28736214687427
358	-1.28619990722759
359	-1.28552311932994
360	-1.28534243525971
