"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
0	1.41550857795811
1	1.377966158998
2	1.34159033744425
3	1.30680912045907
4	1.27408333460039
5	1.24389716805318
6	1.21674393230385
7	1.19310677229815
8	1.17343474659567
9	1.15811565697789
10	1.14744807162171
11	1.14161585596613
12	1.14066883070358
13	1.14451264153292
14	1.15290955000123
15	1.16548998405493
16	1.18177288943855
17	1.20119172913182
18	1.22312264350798
19	1.246911723659
20	1.27189925081941
21	1.29743975939658
22	1.32291763028568
23	1.34775849882742
24	1.37143706829774
25	1.39348201776801
26	1.41347866045588
27	1.43106991164993
28	1.44595600952623
29	1.4578933237211
30	1.46669249708385
31	1.47221609844296
32	1.47437591666833
33	1.47312999508014
34	1.46847948624618
35	1.46046539669739
36	1.44916528598906
37	1.43468998242166
38	1.4171803767813
39	1.3968043543054
40	1.37375392272416
41	1.34824258991772
42	1.3205030378591
43	1.29078512953652
44	1.25935427188435
45	1.22649013969653
46	1.19248574214318
47	1.15764678370409
48	1.12229123370211
49	1.08674897177853
50	1.0513613197009
51	1.01648020339912
52	0.982466616783571
53	0.949687989957019
54	0.918514016601718
55	0.889310497113863
56	0.862430844229833
57	0.83820511841202
58	0.816926839195888
59	0.798838342975781
60	0.784116044669141
61	0.772857448839398
62	0.765071939240514
63	0.760677089273016
64	0.759501458588968
65	0.761293749889435
66	0.765737117834565
67	0.772466675084966
68	0.781088009976729
69	0.791194791455659
70	0.802384109558759
71	0.814268858252931
72	0.826487035600844
73	0.838708227235712
74	0.850637745417477
75	0.862018955930357
76	0.872634291141208
77	0.882305366060289
78	0.890892517890568
79	0.898293997275445
80	0.904444959862064
81	0.909316341985215
82	0.912913652933015
83	0.915275675744417
84	0.916473036097958
85	0.916606572478515
86	0.915805419332442
87	0.914224698408956
88	0.912042703310341
89	0.90945746112086
90	0.906682566660449
91	0.903942213814232
92	0.901465398509896
93	0.899479341283538
94	0.898202272137002
95	0.897835828970158
96	0.898557429056658
97	0.900513060951644
98	0.903810989883449
99	0.908516854790743
100	0.91465055163625
101	0.922185152231941
102	0.931047922493397
103	0.941123310983967
104	0.952257611513555
105	0.964264888471038
106	0.976933702777778
107	0.990034187247944
108	1.00332507869416
109	1.01656040075642
110	1.0294955868655
111	1.04189292193243
112	1.0535262550814
113	1.0641849903268
114	1.07367739794283
115	1.08183330920184
116	1.08850626493351
117	1.09357518770625
118	1.09694564149077
119	1.09855073377203
120	1.09835170479108
121	1.09633823781921
122	1.09252851349193
123	1.08696902030806
124	1.07973412227522
125	1.07092537311737
126	1.06067055425219
127	1.04912240085941
128	1.03645696707567
129	1.02287156843967
130	1.00858222864603
131	0.993820550807406
132	0.978829934145256
133	0.963861069633575
134	0.949166677416243
135	0.934995499158312
136	0.921585632187673
137	0.90915738751902
138	0.897905962576109
139	0.887994326166704
140	0.879546796035671
141	0.872643823571226
142	0.867318465647944
143	0.863554911960848
144	0.86128925722308
145	0.860412489207709
146	0.860775445658291
147	0.862195316076422
148	0.864463157786549
149	0.867351870525257
150	0.87062412216125
151	0.874039818549237
152	0.877362836256858
153	0.880366863659875
154	0.882840306398725
155	0.884590298469554
156	0.885445918425112
157	0.885260744132943
158	0.883914894381598
159	0.881316706793071
160	0.877404193612219
161	0.872146403215418
162	0.865544797235778
163	0.857634731082328
164	0.848487097841283
165	0.838210159080969
166	0.826951536440413
167	0.814900269240075
168	0.802288749165715
169	0.78939421764332
170	0.776539353272665
171	0.764091293984224
172	0.752458258344688
173	0.74208280796156
174	0.733430817477879
175	0.726975503791355
