"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
0	0.921786078362106
1	0.917975821001801
2	0.914341583580828
3	0.911117746818744
4	0.908531383170366
5	0.906794618544258
6	0.906096856672931
7	0.906597298873717
8	0.908418254575255
9	0.911639743683703
10	0.91629582804953
11	0.92237297757059
12	0.929810594698558
13	0.938503620111156
14	0.948306957721795
15	0.95904131963031
16	0.970500018835488
17	0.982456231480755
18	0.994670299483485
19	1.00689672913744
20	1.01889064075705
21	1.03041352119962
22	1.04123821362344
23	1.05115314167964
24	1.05996580789209
25	1.0675056307044
26	1.07362619541289
27	1.07820699499559
28	1.08115473120598
29	1.08240423692064
30	1.08191906944851
31	1.07969181241765
32	1.07574411146637
33	1.0701264563885
34	1.06291770949034
35	1.05422436649158
36	1.04417952218639
37	1.032941498337
38	1.02069207636572
39	1.0076342634329
40	0.993989509373729
41	0.979994286703871
42	0.965895950586019
43	0.951947815265433
44	0.938403423214238
45	0.925510047109003
46	0.913501553681185
47	0.902590867757421
48	0.892962392238123
49	0.884764845202833
50	0.878105043158123
51	0.873043164437683
52	0.869589952397304
53	0.867706164364565
54	0.86730435960064
55	0.86825288508588
56	0.87038170602743
57	0.873489576878254
58	0.877351979968234
59	0.881729273379309
60	0.886374570571287
61	0.891040994885101
62	0.895488084942311
63	0.899487250312147
64	0.902826277387885
65	0.905312958242772
66	0.906777961487993
67	0.907077088450507
68	0.90609306610377
69	0.903737025499928
70	0.899949805121257
71	0.894703205209703
72	0.888001302810054
73	0.879881917560773
74	0.870418293346873
75	0.859721027501406
76	0.847940232494702
77	0.835267848665284
78	0.821939933088512
79	0.808238621889554
80	0.794493297117553
81	0.781080289581178
82	0.768420238818033
83	0.75697206351282
84	0.747222462308586
85	0.739670093152453
86	0.734804196415926
87	0.733078483476426
88	0.734882477939713
89	0.740513794905111
90	0.750155523629013
91	0.763862467859401
92	0.78155842449741
93	0.803044420874921
94	0.828015702794515
95	0.856083987894927
96	0.886801332945304
97	0.919682680362699
98	0.954225270362072
99	0.989924188842165
100	1.02628411688909
101	1.06282779928628
102	1.09910191863402
103	1.13468104941341
104	1.16917026323492
105	1.20220682512504
106	1.23346129607642
107	1.26263825443917
108	1.28947677150486
109	1.31375072246943
110	1.33526897835834
111	1.35387550274098
112	1.36944936504987
113	1.3819046768001
114	1.39119045553297
115	1.39729042210492
116	1.40022273872314
117	1.40003969694692
118	1.39682736599026
119	1.3907052114329
120	1.38182569223345
121	1.37037383902608
122	1.35656680822654
123	1.34065339347178
124	1.32291345723647
125	1.30365721995826
126	1.28322431076302
127	1.2619824427482
128	1.24032552812118
129	1.2186709983135
130	1.1974560495413
131	1.1771325085067
132	1.15816002514547
133	1.1409973727755
134	1.12609179292898
135	1.11386657415971
136	1.10470738915645
137	1.09894828512658
138	1.09685854363984
139	1.09863179138179
140	1.10437866045729
141	1.11412393294416
142	1.12780851502403
143	1.14529590831303
144	1.16638225090018
145	1.19080862742256
146	1.21827425546487
147	1.24844931491382
148	1.28098650744287
149	1.31553080855521
150	1.35172721810603
151	1.38922657728785
152	1.42768968645065
153	1.46679003882024
154	1.50621550156554
155	1.54566925086285
156	1.58487022108962
157	1.62355327405471
158	1.66146924101888
159	1.6983849429025
160	1.73408325448178
161	1.76836324684125
162	1.80104041829793
163	1.83194700648423
164	1.86093236222156
165	1.88786335824155
166	1.91262480183523
167	1.93511981938018
168	1.9552701817731
169	1.97301654254356
170	1.98831856438396
171	2.00115491460762
172	2.01152311529767
173	2.0194392393355
174	2.02493744883933
175	2.02806937757733
176	2.02890336346231
177	2.02752354113826
178	2.02402880783038
179	2.01853167798607
180	2.0111570437706
181	2.00204085922461
182	1.99132876591514
183	1.97917467732842
184	1.96573933820772
185	1.95118887370021
186	1.93569334172515
187	1.91942530058752
188	1.90255840269437
189	1.88526602440728
190	1.86771994165071
191	1.85008906089687
192	1.83253821549051
193	1.81522703781604
194	1.79830891832975
195	1.7819300627191
196	1.76622865812394
197	1.75133415819472
198	1.73736669456311
199	1.72443661895798
200	1.71264417575446
201	1.70207929939911
202	1.6928215252852
203	1.68493999677853
204	1.67849354583786
205	1.67353082068459
206	1.67009043184987
207	1.66820108811732
208	1.66788169662166
209	1.66914140662099
210	1.67197958390847
211	1.67638571187135
212	1.68233922503374
213	1.68980929060604
214	1.69875456216556
215	1.70912293626846
216	1.72085134690242
217	1.73386563386863
218	1.74808051937626
219	1.76339972259789
220	1.77971623518313
221	1.79691277246041
222	1.81486240606248
223	1.83342937477437
224	1.85247006221605
225	1.87183412307402
226	1.89136573433484
227	1.91090494450081
228	1.93028909205222
229	1.94935426428667
230	1.96793676883271
231	1.98587459226621
232	2.00300882300112
233	2.01918501864985
234	2.03425450106763
235	2.04807556508717
236	2.06051458936572
237	2.07144703973
238	2.08075835690903
239	2.08834472165
240	2.09411369102621
241	2.09798470042275
242	2.09988942640315
243	2.09977200661372
244	2.09758911426435
245	2.0933098867129
246	2.0869157104228
247	2.07839986816175
248	2.06776705880698
249	2.05503280549372
250	2.0402227739798
251	2.02337202981083
252	2.00452426987717
253	1.98373107089802
254	1.96105120381783
255	1.93655006857488
256	1.91029930768751
257	1.8823766590843
258	1.852866108083
259	1.82185839494459
260	1.78945192757853
261	1.75575413837059
262	1.72088330934533
263	1.68497087046515
264	1.6481641511071
265	1.61062953360335
266	1.57255591866338
267	1.53415836345806
268	1.49568169162967
269	1.45740379798299
270	1.41963827760203
271	1.3827359010669
272	1.34708434182892
273	1.3131054565726
274	1.2812493576591
275	1.25198454968999
276	1.22578359571342
277	1.20310419747264
278	1.18436624977441
279	1.1699263141872
280	1.16005188736502
281	1.15489853659
282	1.15449312666304
283	1.15872576440011
284	1.16735178642532
285	1.1800034450011
286	1.19620939996807
287	1.21541913709617
288	1.2370291948714
289	1.26040850030231
290	1.2849209157541
291	1.30994398102891
292	1.33488358018416
293	1.35918477336783
294	1.38233931001686
295	1.40389043354164
296	1.42343556531687
297	1.44062737465181
298	1.45517364147611
299	1.46683622320722
300	1.47542935766439
301	1.48081747306946
302	1.48291263294952
303	1.48167171508059
304	1.47709340595918
305	1.46921508235933
306	1.45810964653786
307	1.44388237936298
308	1.42666787435221
309	1.40662711402671
310	1.38394474715942
311	1.35882662068354
312	1.33149761264426
313	1.30219980208488
314	1.27119099758697
315	1.23874362763916
316	1.20514397219404
317	1.17069168454041
318	1.13569951459985
319	1.10049309756547
320	1.06541061451851
321	1.03080206482348
322	0.997027817353405
323	0.964456038094734
324	0.933458543019717
325	0.904404625678191
326	0.877652497468416
327	0.853538197187616
328	0.832362204059849
329	0.814374513475917
330	0.799759526739721
331	0.788622605740735
332	0.780980344861095
333	0.77675634692911
334	0.775783529376264
335	0.777812899464325
336	0.782527642059402
337	0.789560588905752
338	0.79851287506071
339	0.808971822079517
340	0.820526645579582
341	0.832781242281895
342	0.845363888608
343	0.857934087239541
344	0.870187017617076
345	0.881856116983161
346	0.892714291846186
347	0.902574182402522
348	0.911287807997602
349	0.918745829954064
350	0.924876588340567
351	0.929645004054998
352	0.933051385892139
353	0.935130141515304
354	0.935948358712216
355	0.935604196759776
356	0.934225005821684
357	0.931965074849551
358	0.929002896504422
359	0.925537833528968
360	0.921786078362106
