"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
0	2.01750639775084
1	2.00844907634376
2	1.99771750707508
3	1.9854670206449
4	1.97186134639511
5	1.95707113564542
6	1.94127244710581
7	1.92464520625156
8	1.90737165062702
9	1.88963477358299
10	1.87161677998841
11	1.85349756894444
12	1.83545326033209
13	1.81765478391348
14	1.80026655136583
15	1.7834452326807
16	1.76733865840833
17	1.75208486789555
18	1.73781132067188
19	1.72463428334471
20	1.71265839783987
21	1.70197642886881
22	1.69266917966208
23	1.68480555602934
24	1.6784427505749
25	1.67362651233766
26	1.67039146307154
27	1.66876142047038
28	1.66874969119493
29	1.67035930253271
30	1.67358315048086
31	1.67840405320177
32	1.68479471111252
33	1.69271758713961
34	1.70212473171064
35	1.71295758581399
36	1.72514680115248
37	1.73861211860644
38	1.75326234484835
39	1.76899546232495
40	1.78569890055612
41	1.80324998761886
42	1.82151659070897
43	1.84035794470689
44	1.85962565850718
45	1.87916488110756
46	1.89881560347678
47	1.91841406818777
48	1.937794256667
49	1.95678942346673
50	1.97523364789647
51	1.99296337528269
52	2.00981892268087
53	2.02564592669204
54	2.04029671384713
55	2.05363157659975
56	2.06551994017981
57	2.07584140735434
58	2.08448666954327
59	2.09135827383545
60	2.09637123638685
61	2.09945349363813
62	2.10054618396509
63	2.09960375398212
64	2.09659388595516
65	2.09149724581983
66	2.08430705527357
67	2.07502849639122
68	2.06367796320092
69	2.05028218156853
70	2.03487722639392
71	2.01750747324497
72	1.99822452977071
73	1.9770862000823
74	1.95415554224007
75	1.92950008446431
76	1.90319126911764
77	1.87530419433946
78	1.84591772096544
79	1.81511500665265
80	1.7829845196716
81	1.74962157142704
82	1.71513038927052
83	1.67962672934513
84	1.64324100263318
85	1.60612185526042
86	1.56844010509911
87	1.53039288877905
88	1.49220781368154
89	1.45414683535786
90	1.41650948967818
91	1.37963500088708
92	1.34390266713316
93	1.30972980947784
94	1.27756648978814
95	1.24788620779661
96	1.22117194681262
97	1.19789732495788
98	1.17850327184882
99	1.16337156211466
100	1.15279754745121
101	1.14696525636474
102	1.14592832955982
103	1.14959976923866
104	1.15775219520504
105	1.1700285334366
106	1.18596134134171
107	1.20499780085526
108	1.22652704150279
109	1.24990682848794
110	1.27448748208324
111	1.29963184880314
112	1.32473096951953
113	1.34921566466169
114	1.37256457355036
115	1.39430929811155
116	1.41403728318827
117	1.43139298021187
118	1.44607773314176
119	1.45784872185411
120	1.46651721109138
121	1.47194628632517
122	1.47404821026689
123	1.47278150201205
124	1.46814782111507
125	1.4601887277002
126	1.44898238401512
127	1.43464026023807
128	1.4173039060234
129	1.39714184783621
130	1.37434666955169
131	1.34913232929289
132	1.32173175841789
133	1.29239477838053
134	1.2613863573023
135	1.22898520984932
136	1.19548272060414
137	1.16118214159719
138	1.1263979779569
139	1.0914554308287
140	1.05668971351592
141	1.02244499649707
142	0.989072673914108
143	0.956928587742325
144	0.926368812929739
145	0.897743622893717
146	0.871389352823594
147	0.847618091491655
148	0.826705479083036
149	0.808877350139152
150	0.794296459973391
151	0.783050930893285
152	0.775146182358421
153	0.770501838127788
154	0.768954425385107
155	0.770265746577491
156	0.774135880157244
157	0.780219119160142
158	0.788140938958495
159	0.797514284587817
160	0.80795394190034
161	0.819088320096018
162	0.83056847469824
163	0.842074559036057
164	0.853320094366257
165	0.864054520958922
166	0.87406447702531
167	0.883174189081436
168	0.891245275702518
169	0.898176184773222
170	0.903901411306627
171	0.908390581668207
172	0.911647440181183
173	0.913708733692354
174	0.914642956537124
175	0.914548890676181
176	0.913553852645428
177	0.911811540539581
178	0.909499361998763
179	0.906815120896969
180	0.903972950162123
181	0.901198405628597
182	0.898722685485919
183	0.896776014303855
184	0.89558032838864
185	0.89534151295776
186	0.896241556760872
187	0.898431085456313
188	0.902022787697407
189	0.907086237369307
190	0.913644532192083
191	0.921673019236387
192	0.931100184506285
193	0.941810580699772
194	0.953649490631297
195	0.966428901682963
196	0.979934312426287
197	0.993931903599466
198	1.00817566700943
199	1.02241417680234
200	1.03639678740645
201	1.04987913539647
202	1.06262789894222
203	1.07442482464411
204	1.08507006800998
205	1.0943849136793
206	1.10221394879675
207	1.10842676163541
208	1.1129192309741
209	1.11561446229876
210	1.1164634162574
211	1.1154452638931
212	1.1125674924389
213	1.10786577494712
214	1.10140360659952
215	1.09327169995516
216	1.08358712040529
217	1.07249213159798
218	1.06015270868926
219	1.04675666547963
220	1.03251133086523
221	1.0176407023702
222	1.00238200249757
223	0.986981570797211
224	0.971690045114059
225	0.956756823681442
226	0.942423858664979
227	0.928918911722331
228	0.916448498645105
229	0.905190852379237
230	0.895289324304097
231	0.886846700754837
232	0.87992091397751
233	0.874522559855755
234	0.870614498527221
235	0.868113625214998
236	0.866894688783857
237	0.866795842996251
238	0.867625474385066
239	0.869169781781576
240	0.871200588752861
241	0.873482938504112
242	0.875782128574025
243	0.877869965291578
244	0.879530134940842
245	0.880562686551673
246	0.880787694290016
247	0.880048215495295
248	0.878212686993329
249	0.875176912328098
250	0.870865790821103
251	0.865234929666119
252	0.858272264905134
253	0.849999796768016
254	0.840475518443124
255	0.829795582042554
256	0.818096696614938
257	0.805558683921132
258	0.792407020163399
259	0.77891505755158
260	0.765405443054156
261	0.752250036691383
262	0.739867401586926
263	0.728716749088064
264	0.719287175515997
265	0.712081264402469
266	0.707592793739198
267	0.706279440289445
268	0.7085328647821
269	0.714649964551331
270	0.72480977239781
271	0.739059946444075
272	0.757314995210715
273	0.779365894208762
274	0.804898505495073
275	0.833516972131095
276	0.864768242069282
277	0.898164763831069
278	0.933203640787966
279	0.96938166624921
280	1.00620645137887
281	1.04320427372558
282	1.07992540148296
