"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
147	-0.400648525723031
148	-0.241477420165194
149	-0.0817926971218951
150	0.0772668169526247
151	0.234586008655216
152	0.389157292962252
153	0.540145135840173
154	0.686922156761678
155	0.829075875027802
156	0.966391785259346
157	1.09882163651807
158	1.22644568120671
159	1.34943556306185
160	1.46802185088314
161	1.58246792833145
162	1.69305038104956
163	1.80004515869453
164	1.90371844615143
165	2.00432115155302
166	2.10208604982929
167	2.19722680708961
168	2.28993829715366
169	2.38039778173758
170	2.4687666526671
171	2.55519252940594
172	2.63981157313446
173	2.72275092537948
174	2.80413121008568
175	2.8840690573647
176	2.96267961822714
177	3.04007904466033
178	3.11638690983208
179	-3.09145676762688
180	-3.01694808890809
181	-2.94312908717055
182	-2.86984471186741
183	-2.79692668957275
184	-2.72419255328154
185	-2.65144533387406
186	-2.5784741663598
187	-2.50505614384938
188	-2.43095984212043
189	-2.35595102485029
190	-2.27980109946297
191	-2.20229888388124
192	-2.12326610197836
193	-2.04257666896372
194	-1.96017917625373
195	-1.8761209999502
196	-1.79057121087767
197	-1.70383821958311
198	-1.61637733076816
199	-1.5287837184393
200	-1.44176822508616
201	-1.35611675989157
202	-1.27263807038969
203	-1.19210785742019
204	-1.11521825976318
205	-1.0425401828219
206	-0.97450247106948
207	-0.911387947307852
208	-0.853343221520016
209	-0.800397605204449
210	-0.752486394894982
211	-0.709474692176086
212	-0.671179205511562
213	-0.637386689086638
214	-0.607868595722802
215	-0.582392110165935
216	-0.560728037303457
217	-0.542656130596431
218	-0.527968437628282
219	-0.516471171171423
220	-0.507985523849878
221	-0.502347754092054
222	-0.499408791115362
223	-0.499033540832453
224	-0.50110002281531
225	-0.505498429109557
226	-0.512130166517778
227	-0.520906922759071
228	-0.531749781740192
229	-0.544588402480187
230	-0.559360268803895
231	-0.576010011848502
232	-0.594488804041965
233	-0.614753821028899
234	-0.63676776669335
235	-0.660498455713462
236	-0.6859184478054
237	-0.71300472784526
238	-0.741738426301972
239	-0.772104574794137
240	-0.804091892034616
241	-0.837692595890294
242	-0.872902237707799
243	-0.909719555390703
244	-0.948146341917202
245	-0.988187326025335
246	-1.02985006164224
247	-1.07314482228667
248	-1.11808449613981
249	-1.16468447678885
250	-1.21296254385443
251	-1.26293872689328
252	-1.31463514521901
253	-1.36807581572191
254	-1.42328642051923
255	-1.48029402645764
256	-1.53912674923555
257	-1.59981335630705
258	-1.66238280482414
259	-1.72686371366802
260	-1.7932837720492
261	-1.86166909108256
262	-1.93204350895867
263	-2.00442786456676
264	-2.07883925835815
265	-2.15529032253602
266	-2.23378852498729
267	-2.3143355324558
268	-2.39692665808638
269	-2.48155041655159
270	-2.56818820653586
271	-2.65681413555652
272	-2.74739499623354
273	-2.83989039656717
274	-2.93425304000097
275	-3.03042914451625
276	-3.12835898418461
277	3.05520777528823
278	2.95397012855175
279	2.85118680417739
280	2.74693424271547
281	2.64129111210224
282	2.53433753989201
283	2.42615438845696
284	2.31682258789952
285	2.20642253693172
286	2.09503357754496
287	1.98273354520246
288	1.86959839274516
289	1.75570188334359
290	1.64111534570921
291	1.52590748338904
292	1.41014422924091
293	1.2938886360215
294	1.17720079428901
295	1.06013776939508
296	0.942753550088087
297	0.825099002058375
298	0.707221820530993
299	0.589166476681778
300	0.470974153170289
301	0.35268266442264
302	0.2343263574535
303	0.115935989000107
304	-0.00246142542277131
305	-0.120842795215533
306	-0.239189176152315
307	-0.35748603499902
308	-0.475723563036043
309	-0.593897044504296
310	-0.712007286128431
311	-0.830061113796618
312	-0.9480719421033
313	-1.06606042167026
314	-1.1840551677879
315	-1.30209357172991
316	-1.42022269275913
317	-1.5385002238924
318	-1.65699551727103
319	-1.77579064459173
320	-1.89498145327672
321	-2.01467855832447
322	-2.13500818110663
323	-2.2561127074448
324	-2.37815078567197
325	-2.50129671902869
326	-2.6257388251318
327	-2.75167634128388
328	-2.87931435755505
329	-3.00885618051951
330	-3.14049250675017
331	3.00879843119697
332	2.87252814666014
333	2.73383188658642
334	2.59275192776902
335	2.44944728832718
336	2.30421414525622
337	2.15749735993965
338	2.0098881268833
339	1.86210422759907
340	1.71495252176567
341	1.56927748290652
342	1.4259033778162
343	1.28557954488064
344	1.1489373185353
345	1.01646388492988
346	0.88849412744901
347	0.765217883970696
348	0.646697950459248
349	0.532893746971556
350	0.423686335863918
351	0.318901793037086
352	0.218331255941751
353	0.1217470200236
354	0.0289147474728856
355	-0.0603977706352213
356	-0.146414708478462
357	-0.22934855718883
358	-0.309398200212278
359	-0.386748271544859
360	-0.46156945149401
