"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
0	2.48695095790072
1	2.39987827817121
2	2.31117585562007
3	2.22071287938502
4	2.12840801521929
5	2.03425107451215
6	1.93832602230784
7	1.84083251876747
8	1.74210204553615
9	1.64260403420925
10	1.54293785135108
11	1.44380839641334
12	1.34598630985992
13	1.25025752923097
14	1.15736983228874
15	1.06798486758886
16	0.9826426164029
17	0.901741932588653
18	0.825537090992579
19	0.754147380898889
20	0.687575335171264
21	0.625729125138955
22	0.568445495788205
23	0.515510810892897
24	0.466678913618665
25	0.421685378869109
26	0.380258294934271
27	0.342126009561737
28	0.307022385937558
29	0.274690110178527
30	0.244882529336223
31	0.217364414101566
32	0.191911954466292
33	0.168312220000531
34	0.146362253090309
35	0.125867913852666
36	0.106642558281129
37	0.0885056047208917
38	0.0712810263563825
39	0.0547957977022865
40	0.0388783202949182
41	0.0233568565795233
42	0.00805801160039842
43	-0.00719467975346703
44	-0.0225819753488989
45	-0.0382898366393713
46	-0.0545098574382811
47	-0.0714389791122238
48	-0.0892781876097323
49	-0.108229807022798
50	-0.12849292636618
51	-0.15025644126621
52	-0.173689194790885
53	-0.198926813452094
54	-0.22605512241481
55	-0.255090557100385
56	-0.285958805793816
57	-0.318473975236261
58	-0.352321676818659
59	-0.387050209605529
60	-0.422073963453572
61	-0.456691843586399
62	-0.49012086320182
63	-0.521541618222658
64	-0.550149264808708
65	-0.575202078567825
66	-0.59606034168422
67	-0.612210892623981
68	-0.623276122989346
69	-0.629009285862706
70	-0.629279873715734
71	-0.624053359810628
72	-0.613369098418212
73	-0.597319155343594
74	-0.576029733447159
75	-0.549645934182377
76	-0.518319953003409
77	-0.482202431340996
78	-0.441436518872108
79	-0.396154166702473
80	-0.346474215988115
81	-0.292501925669968
82	-0.234329671011333
83	-0.172038626338308
84	-0.105701312579065
85	-0.0353849383195972
86	0.0388445109620476
87	0.116917479846696
88	0.198755417145406
89	0.284264844483625
90	0.373331131543231
91	0.465812298831588
92	0.561533288454523
93	0.660281252335871
94	0.761802475433946
95	0.865801544192165
96	0.971943257652364
97	1.07985754703308
98	1.18914733435726
99	1.29939887102299
100	1.41019372952689
101	1.52112136021002
102	1.63179103529738
103	1.74184210798981
104	1.85095178759733
105	1.95884000472903
106	2.06527132866786
107	2.17005422736759
108	2.27303818248941
109	2.37410927483453
110	2.4731848544052
111	2.57020783475212
112	2.66514103736492
113	2.75796188776004
114	2.84865765082221
115	2.93722129988659
116	3.02364804570952
117	3.10793250675859
118	-3.09311882963368
119	-3.01314806458161
120	-2.9353589213091
121	-2.85977625175133
122	-2.78643164890597
123	-2.71536332892083
124	-2.64661557772636
125	-2.58023773047186
126	-2.51628263433808
127	-2.45480453141553
128	-2.39585629119723
129	-2.33948592582269
130	-2.28573234061183
131	-2.23462031349037
132	-2.18615476532519
133	-2.14031448272041
134	-2.09704558458521
135	-2.05625517481159
136	-2.01780577541376
137	-1.98151125451869
138	-1.94713500881559
139	-1.91439108668594
140	-1.8829487165669
141	-1.85244033709781
142	-1.82247275723649
143	-1.79264059426151
144	-1.76254075602114
145	-1.73178654898508
146	-1.70002005564337
147	-1.66692171635686
148	-1.63221649412505
149	-1.5956764868075
150	-1.5571202769182
151	-1.51640960566824
152	-1.47344410241429
153	-1.42815480912898
154	-1.38049715103227
155	-1.33044386425349
156	-1.27797823837363
157	-1.22308789321617
158	-1.16575920049572
159	-1.10597238763849
160	-1.04369732316218
161	-0.978889977772889
162	-0.911489579897845
163	-0.841416536894693
164	-0.768571273250715
165	-0.692834245062478
166	-0.614067525229447
167	-0.532118510717152
168	-0.446826465996861
169	-0.358032750069317
170	-0.265595612738834
171	-0.169410283545409
172	-0.0694345698037951
173	0.034280825208934
174	0.141559641047221
175	0.252069480046003
176	0.365299745612182
177	0.480555593568571
178	0.596974373954871
179	0.713567252928119
180	0.829282649722533
181	0.943081798968932
182	1.05401288201286
183	1.16127063548966
184	1.26423290965516
185	1.36247213601433
186	1.45574537915546
187	1.54396987101756
188	1.62719144463553
189	1.70555194393664
190	1.77925960374756
191	1.84856441142601
192	1.91373898642057
193	1.9750646150801
194	2.03282164741795
195	2.08728334388078
196	2.13871231587294
197	2.1873588368661
198	2.23346045300876
199	2.27724246321203
200	2.31891895649865
201	2.35869418654564
202	2.39676413204712
203	2.43331814065021
204	2.46854058777285
205	2.50261250303657
206	2.53571312899307
207	2.56802138115231
208	2.59971717618758
209	2.63098258717165
210	2.66200277091159
211	2.69296659273803
212	2.72406684825014
213	2.75549994957824
214	2.78746490655584
215	2.8201613932161
216	2.85378665234398
217	2.88853096460533
218	2.92457140883198
219	2.96206368784453
220	3.00113191739007
221	3.04185650423565
222	3.08426059562618
223	3.12829606423822
224	-3.10935475580143
225	-3.06254769735089
226	-3.01479302699356
227	-2.96651102532853
228	-2.91820507059536
229	-2.87044033596056
230	-2.82381508816437
231	-2.77892787616709
232	-2.73634485707224
233	-2.6965714702615
234	-2.66003165308018
235	-2.62705615837764
236	-2.59787981998081
237	-2.57264627979807
238	-2.55141797361454
239	-2.53418905889136
240	-2.52089928410776
241	-2.51144732650402
242	-2.50570268149272
243	-2.50351566101454
244	-2.50472540477255
245	-2.50916602808245
246	-2.51667114649326
247	-2.52707706035564
248	-2.54022487947392
249	-2.55596183989826
250	-2.57414202616263
251	-2.5946266716836
252	-2.61728417242063
253	-2.64198991643565
254	-2.66862600526905
255	-2.697080921802
256	-2.72724918283567
257	-2.75903100219238
258	-2.79233198095579
259	-2.82706283482621
260	-2.86313916388919
261	-2.90048126690675
262	-2.93901400016154
263	-2.97866667961765
264	-3.01937302447404
265	-3.06107113989484
266	-3.10370353665935
267	3.1359681216157
268	3.09162170265155
269	3.04648633075845
270	3.00060101162794
271	2.95399976670094
272	2.90671143693417
273	2.85875946693934
274	2.81016167456376
275	2.76093001265887
276	2.71107033186117
277	2.66058215564258
278	2.60945848158256
279	2.55768562561767
280	2.50524312871931
281	2.45210374775432
282	2.39823355386099
283	2.34359216215343
284	2.28813311558202
285	2.23180444300034
286	2.17454940669352
287	2.11630744773487
288	2.05701532868349
289	1.99660846267028
290	1.93502240643088
291	1.87219448311773
292	1.80806548968019
293	1.74258143420362
294	1.67569524174153
295	1.60736836358647
296	1.53757222507835
297	1.46628945111166
298	1.39351481632758
299	1.31925587811716
300	1.24353326432881
301	1.1663806030961
302	1.08784409849802
303	1.00798177180901
304	0.926862402887857
305	0.844564218876365
306	0.761173387062305
307	0.676782374945414
308	0.591488242929501
309	0.50539093363929
310	0.418591616919136
311	0.331191141677106
312	0.243288635669062
313	0.154980282978
314	0.0663582972640314
315	-0.0224899022998065
316	-0.111482315422226
317	-0.200542796632462
318	-0.289601320157535
319	-0.37859409522946
320	-0.467463555440896
321	-0.556158246174622
322	-0.644632633151152
323	-0.732846853138672
324	-0.820766425214235
325	-0.908361937985841
326	-0.995608725162569
327	-1.08248653901658
328	-1.1689792287811
329	-1.25507442898311
330	-1.34076326118415
331	-1.42604005162506
332	-1.51090206683939
333	-1.59534926939148
334	-1.6793840964653
335	-1.76301126502197
336	-1.8462376085823
337	-1.92907195228987
338	-2.01152503466285
339	-2.0936094862293
340	-2.17533987691751
341	-2.25673284548079
342	-2.33780732519435
343	-2.41858488037356
344	-2.49909016771461
345	-2.57935153482176
346	-2.6594017653122
347	-2.73927897530457
348	-2.81902765957647
349	-2.89869987681581
350	-2.97835655165609
351	-3.05806885585207
352	-3.13791961103138
353	3.06518067753854
354	2.98475142982673
355	2.90385300976503
356	2.82234522375408
357	2.74007318645508
358	2.65686906816523
359	2.57255547190502
360	2.48695095790072
