"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='0.7GHz' Theta='90.0000000000002deg'"
-76	-2.87147694840347
-75	-2.77364424547943
-74	-2.67553050805391
-73	-2.57717383785363
-72	-2.478610685729
-71	-2.37987553353114
-70	-2.28100057804365
-69	-2.18201542237957
-68	-2.08294678048731
-67	-1.98381820054973
-66	-1.88464981312239
-65	-1.78545810986536
-64	-1.68625575870735
-63	-1.5870514612771
-62	-1.48784985847937
-61	-1.3886514902165
-60	-1.28945281548813
-59	-1.19024629945815
-58	-1.09102057456142
-57	-0.991760683311857
-56	-0.892448411121896
-55	-0.793062718068362
-54	-0.693580279018551
-53	-0.593976141691733
-52	-0.494224511849975
-51	-0.394299673609805
-50	-0.294177050513075
-49	-0.193834409129367
-48	-0.0932532012171337
-47	0.00757996746963776
-46	0.108671763971276
-45	0.210020485437103
-44	0.311614396564379
-43	0.413430112585259
-42	0.515431108817234
-41	0.617566451189836
-40	0.719769850912988
-39	0.821959147871752
-38	0.924036318910706
-37	1.02588808715173
-36	1.12738717648166
-35	1.22839421284266
-34	1.32876022455426
-33	1.42832964305949
-32	1.52694365981376
-31	1.62444376108195
-30	1.72067524536871
-29	1.81549053077023
-28	1.90875208127449
-27	2.00033481850933
-26	2.09012793295928
-25	2.17803605955044
-24	2.2639798303426
-23	2.34789585685404
-22	2.42973622324044
-21	2.50946758820482
-20	2.58706999894318
-19	2.66253551664645
-18	2.73586674269005
-17	2.80707532030334
-16	2.87618047056011
-15	2.94320760577736
-14	3.00818704908631
-13	3.07115287674812
-12	3.13214189000072
-11	-3.09199259137014
-10	-3.03484027655213
-9	-2.97954640935417
-8	-2.92607109971153
-7	-2.87437510092667
-6	-2.82442020179856
-5	-2.77616955253321
-4	-2.72958793526915
-3	-2.68464198896146
-2	-2.64130039717638
-1	-2.59953404613024
0	-2.55931615910994
1	-2.52062241226552
2	-2.48343103568257
3	-2.44772290263046
4	-2.41348160894032
5	-2.38069354359609
6	-2.34934795081967
7	-2.31943698320169
8	-2.29095574477562
9	-2.26390232236528
10	-2.23827780306536
11	-2.21408627535738
12	-2.19133481113609
13	-2.17003342584093
14	-2.15019501396857
15	-2.13183525749696
16	-2.11497250518279
17	-2.09962762129779
18	-2.08582380313142
19	-2.07358636748009
20	-2.06294250733046
21	-2.053921020978
22	-2.04655201684733
23	-2.04086659823814
24	-2.0368965330513
25	-2.03467391419932
26	-2.03423081682874
27	-2.03559895864924
28	-2.03880936955856
29	-2.04389207637898
30	-2.05087580789923
31	-2.05978772458324
32	-2.07065317631292
33	-2.08349549043454
34	-2.09833579123935
35	-2.11519285088916
36	-2.13408297075357
37	-2.15501989120452
38	-2.17801472715287
39	-2.20307592603629
40	-2.23020924459135
41	-2.25941774056769
42	-2.29070177556172
43	-2.32405902534714
44	-2.35948449443874
45	-2.39697053212055
46	-2.43650684777269
47	-2.47808052401474
48	-2.52167602691912
49	-2.567275213307
50	-2.61485733589324
51	-2.66439904776849
52	-2.71587440836712
53	-2.76925489364385
54	-2.82450941364218
55	-2.88160434096138
56	-2.9405035537938
57	-3.00116849719374
58	-3.06355826604211
59	-3.12762971278302
60	3.08984772474464
61	3.02255063054455
62	2.95371325959391
63	2.88338608540478
64	2.8116208548995
65	2.73847030978531
66	2.66398788489725
67	2.58822738772451
68	2.5112426641069
69	2.43308725566105
70	2.35381405483874
71	2.27347496361343
72	2.1921205616352
73	2.10979978930168
74	2.02655965059316
75	1.94244493975443
76	1.85749799502319
77	1.77175848165916
78	1.68526320557304
79	1.59804595794064
80	1.51013739035885
81	1.42156491939135
82	1.33235265878901
83	1.24252137726759
84	1.15208847949092
85	1.06106800783871
86	0.969470662628776
87	0.877303838701223
88	0.784571676645059
89	0.691275127441645
90	0.597412029902148
91	0.502977200977101
92	0.407962539806657
93	0.312357147253547
94	0.216147463611385
95	0.119317428202541
96	0.0218486656632113
97	-0.0762792951565082
98	-0.175088762597673
99	-0.27460357568825
100	-0.374848740458305
101	-0.475849998910407
102	-0.577633319872309
103	-0.680224300793583
104	-0.783647470028903
105	-0.887925480524743
106	-0.993078188377307
107	-1.09912161376201
108	-1.20606678754198
109	-1.31391849467844
110	-1.42267393549225
111	-1.53232133774803
112	-1.64283856601686
113	-1.75419178896986
114	-1.86633427883879
115	-1.97920542844235
116	-2.09273007774369
117	-2.20681824156619
118	-2.32136532079552
119	-2.43625285982152
120	-2.55134988306188
121	-2.66651480474282
122	-2.78159786205255
123	-2.896443977206
124	-3.01089591458488
125	-3.12479757049942
126	3.0451880876315
127	2.93283476204465
128	2.82146200528551
129	2.71119181568687
130	2.60213233157259
131	2.49437681214521
132	2.38800320074257
133	2.28307422340006
134	2.17963794969565
135	2.07772872739035
136	1.97736839677734
137	1.87856769324179
138	1.78132775509544
139	1.68564166599025
140	1.59149597508541
141	1.49887215202243
142	1.40774794652703
143	1.31809863343469
144	1.22989813284246
145	1.14312000191333
146	1.057738299777
147	0.973728330258874
148	0.891067269143355
149	0.80973468365338
150	0.729712952091867
151	0.650987591388179
152	0.573547499824065
153	0.497385121634696
154	0.422496539605359
155	0.348881501292064
156	0.27654338413179
157	0.205489104497577
158	0.135728975695356
159	0.0672765199774719
160	0.000148239833193002
161	-0.0656366459286296
162	-0.130056495507736
163	-0.193087560789982
164	-0.254704321107145
165	-0.314879827702117
166	-0.373586052536754
167	-0.430794235236829
168	-0.486475222276276
169	-0.540599792958132
170	-0.593138967338757
171	-0.644064291942722
172	-0.693348099899731
173	-0.740963742969037
174	-0.786885793767433
175	-0.831090217350948
176	-0.873554512088662
177	-0.914257820485085
178	-0.953181011237054
179	-0.990306734340275
180	-1.02561945148402
