"Phi [deg]"	"mag(rETheta) [V] - Freq='0.7GHz' Theta='90.0000000000002deg'"
-69	1.06921458383009
-68	1.06657027816083
-67	1.06392139332194
-66	1.06126558617786
-65	1.05859748460829
-64	1.05590871496244
-63	1.0531879910178
-62	1.0504212627271
-61	1.04759192148621
-60	1.04468105723836
-59	1.04166776150875
-58	1.03852946948686
-57	1.03524233357649
-56	1.0317816204342
-55	1.02812212341639
-54	1.02423858253972
-53	1.02010610450072
-52	1.01570057596035
-51	1.01099906412987
-50	1.00598019964647
-49	1.00062453774676
-48	0.994914894782396
-47	0.988836658126971
-46	0.982378068452086
-45	0.975530474166581
-44	0.968288558483103
-43	0.96065054007599
-42	0.95261834860384
-41	0.944197776475985
-40	0.935398608136112
-39	0.926234727815774
-38	0.916724206177469
-37	0.906889365528624
-36	0.896756822356683
-35	0.88635750483085
-34	0.875726641664885
-33	0.864903717375382
-32	0.853932387552347
-31	0.842860346352341
-30	0.831739137119758
-29	0.82062389595621
-28	0.809573017338825
-27	0.798647730713735
-26	0.787911577567207
-25	0.777429780026801
-24	0.767268494788486
-23	0.757493950288126
-22	0.748171470642555
-21	0.739364396949171
-20	0.731132924835253
-19	0.723532886232616
-18	0.716614512502646
-17	0.710421224295466
-16	0.704988499781725
-15	0.700342876019545
-14	0.696501137265875
-13	0.693469738454908
-12	0.691244501856565
-11	0.689810610761975
-10	0.689142907204876
-9	0.689206482948033
-8	0.689957536139046
-7	0.69134445191418
-6	0.69330905510802
-5	0.695787977795828
-4	0.698714083671587
-3	0.702017894682037
-2	0.70562897192435
-1	0.709477211413251
0	0.713494024787321
1	0.717613384376049
2	0.721772720564072
3	0.725913666618307
4	0.72998265189095
5	0.733931348579555
6	0.737716980154999
7	0.741302501377679
8	0.744656660760489
9	0.747753956647891
10	0.750574497981833
11	0.753103780497779
12	0.755332388677734
13	0.757255633382388
14	0.758873134756512
15	0.760188359785296
16	0.761208123783659
17	0.761942065114167
18	0.762402102524152
19	0.762601884627976
20	0.762556241186498
21	0.762280645897661
22	0.76179070035367
23	0.761101648588564
24	0.760227931189903
25	0.759182787246575
26	0.757977911434021
27	0.756623172300149
28	0.755126396331659
29	0.75349322069385
30	0.751727015707753
31	0.749828876231559
32	0.747797679232925
33	0.74563020306134
34	0.743321302337784
35	0.740864131044112
36	0.738250405372793
37	0.735470697224848
38	0.732514748934625
39	0.72937179984748
40	0.726030915754299
41	0.722481312852611
42	0.718712668803703
43	0.714715414527444
44	0.710481001557744
45	0.70600214100977
46	0.701273011428303
47	0.696289433945718
48	0.691049014237755
49	0.685551251695618
50	0.679797617013589
51	0.67379160001182
52	0.667538729971971
53	0.661046571064213
54	0.654324695599046
55	0.647384637862315
56	0.640239831206046
57	0.632905530892688
58	0.625398724948391
59	0.617738034994464
60	0.609943608716627
61	0.602037005318951
62	0.59404107501127
63	0.585979833310354
64	0.577878330708488
65	0.569762518087404
66	0.561659108136457
67	0.553595432974314
68	0.545599298172591
69	0.537698833434266
70	0.529922340283096
71	0.522298137263471
72	0.514854403322183
73	0.507619020231138
74	0.500619415098674
75	0.493882404191482
76	0.487434039433796
77	0.48129945905104
78	0.475502743868858
79	0.470066780756162
80	0.46501313460724
81	0.46036193009339
82	0.456131744185443
83	0.452339510167527
84	0.449000433548444
85	0.446127919953478
86	0.443733514772898
87	0.441826854080316
88	0.440415626138361
89	0.439505542698391
90	0.439100319284815
91	0.439201663731849
92	0.439809272399726
93	0.440920833717376
94	0.442532038950836
95	0.444636600349091
96	0.447226277039777
97	0.450290909208597
98	0.453818461178501
99	0.457795073997378
100	0.462205128046795
101	0.467031316009479
102	0.47225472629846
103	0.477854936780006
104	0.483810118342183
105	0.4900971475969
106	0.496691727778213
107	0.503568516731274
108	0.510701260785835
109	0.518062933280681
110	0.525625876549262
111	0.533361946285133
112	0.541242657366916
113	0.549239330421453
114	0.557323238623127
115	0.565465754448681
116	0.573638496311455
117	0.58181347516889
118	0.589963241316019
119	0.598061031631099
120	0.606080917516312
121	0.613997953668361
122	0.621788327616913
123	0.629429509683181
124	0.636900402641604
125	0.644181489924076
126	0.651254980703436
127	0.658104949650335
128	0.664717468599422
129	0.671080726815363
130	0.677185136048253
131	0.683023416145854
132	0.688590656682684
133	0.693884349908953
134	0.698904390350253
135	0.703653036632428
136	0.70813483159078
137	0.712356477466171
138	0.716326664000111
139	0.72005584851128
140	0.723555988546825
141	0.72684022941641
142	0.729922550780418
143	0.732817378403566
144	0.735539169112636
145	0.738101978810349
146	0.740519024987193
147	0.742802256429059
148	0.744961943638419
149	0.74700630378536
150	0.748941173722873
151	0.7507697437136
152	0.752492363036985
153	0.754106426632112
154	0.755606349476709
155	0.756983632633456
156	0.758227021959697
157	0.759322757533783
158	0.760254909054671
159	0.761005789957236
160	0.761556440862421
161	0.761887171321516
162	0.761978147651046
163	0.761810013984341
164	0.761364533448597
165	0.760625236545496
166	0.759578064283077
167	0.758211994279523
168	0.756519638836509
169	0.754497804765697
170	0.752148005462585
171	0.749476916288072
172	0.7464967646895
173	0.743225646641774
174	0.739687760912816
175	0.735913552383078
176	0.731939755236274
177	0.727809326386479
178	0.723571259156589
179	0.719280267161281
180	0.714996328805223
