"Phi [deg]"	"mag(rETheta) [V] - Freq='0.7GHz' Theta='90.0000000000002deg'"
-180	0.961474636171724
-179	0.967791427774502
-178	0.973730384218537
-177	0.979303410126657
-176	0.984525180427085
-175	0.989412866040852
-174	0.993985842331545
-173	0.998265380908301
-172	1.00227432568782
-171	1.0060367545246
-170	1.00957762820223
-169	1.01292242913036
-168	1.01609679269415
-167	1.01912613483346
-166	1.02203528006032
-165	1.02484809472273
-164	1.0275871308566
-163	1.03027328639747
-162	1.03292548781465
-161	1.03556040134915
-160	1.0381921789565
-159	1.04083224475713
-158	1.04348912727386
-157	1.04616834199032
-156	1.0488723278147
-155	1.0516004399072
-154	1.05434900006861
-153	1.05711140453774
-152	1.05987828766198
-151	1.06263773854156
-150	1.06537556645763
-149	1.06807560972438
-148	1.07072008159456
-147	1.07328994602691
-146	1.07576531550993
-145	1.07812586273773
-144	1.08035123774879
-143	1.08242148215511
-142	1.08431743229231
-141	1.0860211034884
-140	1.08751604815636
-139	1.0887876810409
-138	1.08982356566785
-137	1.09061365683702
-136	1.09115049484658
-135	1.09142934802556
-134	1.09144830106863
-133	1.09120828760552
-132	1.09071306638829
-131	1.08996914143907
-130	1.0889856274614
-129	1.08777406277601
-128	1.08634817298746
-127	1.08472358951375
-126	1.08291752800211
-125	1.08094843249695
-124	1.07883559199916
-123	1.07659873673842
-122	1.0742576220464
-121	1.0718316081423
-120	1.06933924439749
-119	1.0667978667091
-118	1.06422321646366
-117	1.06162908919931
-116	1.05902702047433
-115	1.05642601562756
-114	1.05383232909128
-113	1.05124929771843
-112	1.04867723125493
-111	1.04611336167269
-110	1.04355185163626
-109	1.04098386096203
-108	1.03839766860193
-107	1.03577884649281
-106	1.03311048060257
-105	1.0303734337049
-104	1.02754664384563
-103	1.02460745212981
-102	1.02153195335314
-101	1.0182953631048
-100	1.01487239525387
-99	1.01123764416451
-98	1.00736596652838
-97	1.00323285831829
-96	0.998814823017947
-95	0.994089727936406
-94	0.989037146042393
-93	0.983638681331374
-92	0.977878276247673
-91	0.971742500113215
-90	0.965220817854883
-89	0.958305838569388
-88	0.950993543615783
-87	0.943283493980988
-86	0.935179016622936
-85	0.926687369359591
-84	0.917819883639495
-83	0.908592084199559
-82	0.899023784186596
-81	0.889139153788553
-80	0.878966759788796
-79	0.868539572724271
-78	0.857894937503442
-77	0.847074502439494
-76	0.836124100708037
-75	0.825093577294754
-74	0.814036553628694
-73	0.80301012140155
-72	0.792074456685358
-71	0.781292345546597
-70	0.770728613109638
-69	0.760449449659965
-68	0.750521630107519
-67	0.741011627125264
-66	0.731984623628308
-65	0.723503436919841
-64	0.715627374567326
-63	0.70841105041976
-62	0.701903197422378
-61	0.696145521102717
-60	0.691171642740224
-59	0.68700618326163
-58	0.6836640370081
-57	0.681149878284693
-56	0.6794579331702
-55	0.678572035192596
-54	0.678465967467368
-53	0.67910407741985
-52	0.680442135021481
-51	0.682428393107415
-50	0.685004799895543
-49	0.68810830978288
-48	0.691672238731475
-47	0.695627614442193
-46	0.699904478092441
-45	0.704433102598656
-44	0.709145101125375
-43	0.713974408050006
-42	0.718858122201537
-41	0.723737208571863
-40	0.728557059722839
-39	0.733267921822588
-38	0.737825192794128
-37	0.742189601658746
-36	0.746327279031683
-35	0.750209729091333
-34	0.753813713377068
-33	0.757121056618686
-32	0.760118384566696
-31	0.762796803545907
-30	0.765151531232776
-29	0.767181487973562
-28	0.768888857810681
-27	0.770278628251476
-26	0.771358117671647
-25	0.772136499066073
-24	0.772624328613444
-23	0.77283308718195
-22	0.772774742449779
-21	0.772461338732295
-20	0.771904620891449
-19	0.771115697855304
-18	0.770104750308887
-17	0.768880786052713
-16	0.76745144539087
-15	0.765822857740631
-14	0.7639995494881
-13	0.761984401988327
-12	0.759778657561054
-11	0.757381970398376
-10	0.754792498505541
-9	0.752007032160746
-8	0.749021153915472
-7	0.745829424866207
-6	0.742425591805586
-5	0.738802809893111
-4	0.734953875653853
-3	0.730871465395076
-2	0.726548374500474
-1	0.721977753494046
0	0.717153337236004
1	0.712069664099143
2	0.706722282456548
3	0.701107942274811
4	0.695224770039139
5	0.689072425629949
6	0.682652240119855
7	0.67596733376388
8	0.669022713714854
9	0.661825351213023
10	0.654384238177897
11	0.64671042327636
12	0.638817027659312
13	0.63071924065553
14	0.622434295791384
15	0.613981427573951
16	0.605381809537822
17	0.596658474116874
18	0.587836214965407
19	0.578941472421419
20	0.570002202881002
21	0.561047732938669
22	0.552108599244798
23	0.543216375138464
24	0.534403485230883
25	0.525703009239731
26	0.51714847650496
27	0.508773652748565
28	0.500612320769437
29	0.492698056884292
30	0.485064005030895
31	0.477742650533817
32	0.470765595590009
33	0.46416333855615
34	0.457965059108162
35	0.452198411293611
36	0.446889326410425
37	0.442061827523744
38	0.437737857282713
39	0.433937120529101
40	0.430676943009396
41	0.427972147321816
42	0.425834947058343
43	0.424274859946033
44	0.423298640654012
45	0.422910233811302
46	0.423110747669703
47	0.423898448736382
48	0.425268777581318
49	0.427214385884777
50	0.429725194621311
51	0.432788473075245
52	0.436388938149627
53	0.440508873172488
54	0.445128265132189
55	0.450224959001676
56	0.45577482755471
57	0.461751954850148
58	0.468128831374823
59	0.474876558699926
60	0.481965061424144
61	0.489363304149212
62	0.497039511256577
63	0.504961387321214
64	0.513096336102375
65	0.521411676182186
66	0.529874851472616
67	0.538453634971141
68	0.547116324307953
69	0.555831927786911
70	0.564570339773834
71	0.573302504426049
72	0.582000566884176
73	0.590638011160142
74	0.599189784054331
75	0.607632404520292
76	0.615944057968846
77	0.624104675066396
78	0.632095994636596
79	0.639901610322497
80	0.64750700070993
81	0.65489954265464
82	0.662068507598038
83	0.66900504070195
84	0.675702122684575
85	0.682154514301079
86	0.688358683486664
87	0.694312715271607
88	0.700016204691093
89	0.705470133052324
90	0.710676728092193
91	0.715639308765046
92	0.720362115645514
93	0.724850128218494
94	0.729108870657718
95	0.733144208064088
96	0.736962135540165
97	0.740568562909433
98	0.743969098335764
99	0.747168834543649
100	0.750172141763072
101	0.7529824719014
102	0.755602178753
103	0.758032359269686
104	0.76027272100653
105	0.762321480806002
106	0.764175299571433
107	0.765829257597321
108	0.767276874366039
109	0.768510175993149
110	0.76951981262131
111	0.770295227048015
112	0.770824874754853
113	0.771096494320548
114	0.771097425984502
115	0.770814974920224
116	0.770236814614858
117	0.769351424663284
118	0.768148556297576
119	0.766619718101256
120	0.76475867360998
121	0.762561941874004
122	0.760029291542242
123	0.757164218604922
124	0.753974397578491
125	0.750472095606856
126	0.746674538663107
127	0.742604218747191
128	0.738289130681058
129	0.73376292681488
130	0.729064977712715
131	0.724240326752978
132	0.719339526667031
133	0.714418346501053
134	0.709537338518679
135	0.704761256397668
136	0.700158318963524
137	0.695799317882779
138	0.691756573381894
139	0.688102749214693
140	0.684909546629561
141	0.682246306591004
142	0.680178559300086
143	0.678766569163947
144	0.678063930608179
145	0.678116274271541
146	0.678960143087828
147	0.680622092851999
148	0.683118061991109
149	0.686453041030626
150	0.690621054964813
151	0.695605453215748
152	0.701379484118199
153	0.707907115775506
154	0.715144054119221
155	0.723038902838743
156	0.731534408580081
157	0.740568737874865
158	0.750076738647586
159	0.759991147654143
160	0.770243714634401
161	0.780766223295877
162	0.791491397728473
163	0.802353690012161
164	0.813289950411472
165	0.824239985649241
166	0.835147013453767
167	0.845958023094878
168	0.856624052211934
169	0.867100390132314
170	0.877346717298355
171	0.887327189543082
172	0.89701047492049
173	0.906369749707974
174	0.915382659128829
175	0.924031247338128
176	0.93230186030357
177	0.940185024408008
178	0.947675302907566
179	0.95477113179823
180	0.961474636171724
