"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='0.7GHz' Theta='90.0000000000002deg'"
107	0.761466978407778
108	0.691253220441288
109	0.622230620669936
110	0.554405751211651
111	0.487783920350955
112	0.422369101932083
113	0.358163857869441
114	0.295169257029767
115	0.233384794712807
116	0.172808318008213
117	0.113435963389486
118	0.0552621139514546
119	-0.0017206153884183
120	-0.0575213557423772
121	-0.11215091590438
122	-0.165621658818599
123	-0.217947314841538
124	-0.269142725548529
125	-0.319223514497387
126	-0.368205684911455
127	-0.416105148580613
128	-0.462937195183748
129	-0.508715916372009
130	-0.553453603876155
131	-0.597160145104007
132	-0.639842442655938
133	-0.68150388544962
134	-0.722143898388867
135	-0.761757594614082
136	-0.80033554945317
137	-0.83786370861465
138	-0.874323435501586
139	-0.909691694485051
140	-0.943941359311847
141	-0.977041629226407
142	-1.00895853040603
143	-1.03965547727581
144	-1.06909386728174
145	-1.09723368362955
146	-1.12403408303246
147	-1.14945394922484
148	-1.17345239741072
149	-1.19598921946348
150	-1.21702526417402
151	-1.2365227508552
152	-1.25444551795048
153	-1.27075921086967
154	-1.28543141507565
155	-1.29843174153085
156	-1.30973187208194
157	-1.31930557233867
158	-1.32712867921503
159	-1.33317906966827
160	-1.33743661639542
161	-1.33988313541389
162	-1.3405023296225
163	-1.33927973165782
164	-1.3362026486523
165	-1.33126011087954
166	-1.32444282574004
167	-1.31574313809168
168	-1.30515499755449
169	-1.29267393310432
170	-1.27829703500167
171	-1.26202294386617
172	-1.24385184649082
173	-1.22378547778236
174	-1.20182712800679
175	-1.17798165430516
176	-1.15225549522177
177	-1.12465668675505
178	-1.09519487820217
179	-1.0638813458302
180	-1.03072900217584
