"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='0.7GHz' Theta='90.0000000000002deg'"
40	-3.09255441740996
41	3.11829105043032
42	3.04475452499521
43	2.9700178560005
44	2.8940742790998
45	2.81691384421653
46	2.73852354898378
47	2.65888748404365
48	2.57798699100696
49	2.49580083523365
50	2.41230539706229
51	2.3274748866732
52	2.24128158938332
53	2.15369614980197
54	2.06468790486636
55	1.97422527724067
56	1.88227624178549
57	1.78880887862882
58	1.69379202658575
59	1.59719605002262
60	1.4989937304262
61	1.39916129056341
62	1.29767955382657
63	1.1945352338057
64	1.08972233906135
65	0.983243665431618
66	0.875112333248435
67	0.765353310257873
68	0.654004844088036
69	0.541119712651771
70	0.426766189344313
71	0.311028615099712
72	0.194007474088169
73	0.0758188862747933
74	-0.0434065408119116
75	-0.163525517810591
76	-0.284384503787749
77	-0.405822674856507
78	-0.52767529496665
79	-0.649777312945447
80	-0.771966986484014
81	-0.894089330454071
82	-1.01599920423645
83	-1.13756388786018
84	-1.2586650442299
85	-1.37920001763626
86	-1.49908247013235
87	-1.61824240145065
88	-1.73662563115788
89	-1.85419284216286
90	-1.97091829296357
91	-2.08678830403952
92	-2.2017996142423
93	-2.31595768876121
94	-2.42927504382755
95	-2.5417696368284
96	-2.65346335537294
97	-2.76438062595058
98	-2.87454715251648
99	-2.9839887876552
100	-3.09273053369149
101	3.08238963928599
102	2.9749803228322
103	2.86820916241334
104	2.76206217611319
105	2.65652951353312
106	2.55160581650186
107	2.44729049207897
108	2.34358789993977
109	2.24050745533398
110	2.1380636483437
111	2.03627598019365
112	1.93516881791017
113	1.83477116966175
114	1.73511638457878
115	1.63624178263619
116	1.53818822215038
117	1.44099961442701
118	1.34472239692477
119	1.24940497780359
120	1.15509716575587
121	1.06184959946715
122	0.969713190854681
123	0.878738595380765
124	0.788975721280239
125	0.700473287572197
126	0.613278438379961
127	0.527436418516529
128	0.442990312670209
129	0.359980848002738
130	0.278446257685573
131	0.198422200953699
132	0.119941733720019
133	0.0430353227004715
134	-0.0322691046498523
135	-0.105946082323731
136	-0.177972507874815
137	-0.248327531824673
138	-0.316992441063707
139	-0.383950542113612
140	-0.449187049189128
141	-0.512688981027199
142	-0.574445069490696
143	-0.634445682039903
144	-0.692682759324971
145	-0.74914976840426
146	-0.803841671445126
147	-0.856754909216336
148	-0.90788739822915
149	-0.957238540017137
150	-1.00480924074892
151	-1.05060193912714
152	-1.09462064032415
153	-1.13687095352329
154	-1.17736013045939
155	-1.2160971021701
156	-1.25309251097421
157	-1.28835873447918
158	-1.32190989819389
159	-1.35376187309273
160	-1.38393225426539
161	-1.41244031662004
162	-1.43930694352252
163	-1.46455452429556
164	-1.48820681671765
165	-1.51028877110224
166	-1.53082631325182
167	-1.54984608460691
168	-1.56737513926928
169	-1.58344059927299
170	-1.59806927147397
171	-1.61128723166503
172	-1.62311938389339
173	-1.63358900532103
174	-1.64271728915228
175	-1.65052289996471
176	-1.65702155702219
177	-1.6622256616432
178	-1.66614398430134
179	-1.66878142576884
180	-1.67013886427484
