"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='0.7GHz' Theta='90.0000000000002deg'"
35	-0.00863561981136617
36	0.0145329569000415
37	0.0376052469942004
38	0.0606277910248102
39	0.0836473104175244
40	0.106709717837175
41	0.129858988883668
42	0.153135896425542
43	0.176576615786654
44	0.200211218222875
45	0.224062081735501
46	0.248142262049929
47	0.272453881916001
48	0.296986612618378
49	0.321716336006386
50	0.34660408621224
51	0.371595374915472
52	0.396619999910552
53	0.421592421723892
54	0.446412766091625
55	0.470968471915046
56	0.495136557560503
57	0.518786427778948
58	0.541783095282453
59	0.563990651803573
60	0.585275799143079
61	0.605511245089591
62	0.624578783065884
63	0.642371905695876
64	0.658797846358046
65	0.67377899281489
66	0.687253666568093
67	0.699176305031158
68	0.709517117054496
69	0.718261303982157
70	0.725407948385984
71	0.730968672479684
72	0.734966160368703
73	0.737432625410812
74	0.738408288534425
75	0.73793991742098
76	0.736079461473128
77	0.732882804375524
78	0.728408645251433
79	0.722717511012013
80	0.715870896333972
81	0.707930523496918
82	0.698957711718212
83	0.689012844290863
84	0.678154921438668
85	0.666441187078817
86	0.653926818403642
87	0.640664668188625
88	0.626705050876386
89	0.612095564686646
90	0.596880943200059
91	0.581102931021737
92	0.564800179226624
93	0.548008157312614
94	0.530759079334077
95	0.513081842756801
96	0.495001979364632
97	0.476541618256416
98	0.457719461595084
99	0.43855077430207
100	0.419047389320073
101	0.399217730383876
102	0.379066854429479
103	0.358596515823969
104	0.337805254501729
105	0.316688509840576
106	0.295238761703862
107	0.273445699518768
108	0.251296419573177
109	0.228775649919508
110	0.205866001408512
111	0.182548242482132
112	0.158801594480678
113	0.134604043416594
114	0.109932663485101
115	0.0847639470654895
116	0.0590741356519104
117	0.0328395460627751
118	0.00603688642298811
119	-0.0213564432124794
120	-0.0493620701423087
121	-0.0780003920002993
122	-0.10729034633553
123	-0.137249208721397
124	-0.167892420324775
125	-0.199233444891029
126	-0.231283654195521
127	-0.264052240217231
128	-0.297546151635447
129	-0.331770051756735
130	-0.366726294656784
131	-0.402414916171646
132	-0.438833636388382
133	-0.475977870453249
134	-0.513840744818391
135	-0.552413116464453
136	-0.591683593143934
137	-0.631638553264506
138	-0.672262164649343
139	-0.713536402049106
140	-0.755441063914661
141	-0.797953789548486
142	-0.841050078313949
143	-0.884703313074292
144	-0.928884790436344
145	-0.973563760668977
146	-1.01870748033534
147	-1.064281280707
148	-1.11024865490624
149	-1.15657136644523
150	-1.20320958139838
151	-1.25012202586557
152	-1.29726616967654
153	-1.34459843647543
154	-1.39207443944251
155	-1.43964924099775
156	-1.48727763393248
157	-1.53491444057665
158	-1.58251482587727
159	-1.63003461967652
160	-1.67743064307147
161	-1.72466103353217
162	-1.77168556346236
163	-1.81846594710391
164	-1.86496613109718
165	-1.91115256458739
166	-1.95699444547507
167	-2.00246394020424
168	-2.04753637531936
169	-2.09219039985541
170	-2.13640811841224
171	-2.18017519546801
172	-2.22348093207697
173	-2.26631831655228
174	-2.3086840510418
175	-2.3505785560561
176	-2.39200595500516
177	-2.43297404064609
178	-2.47349422504852
179	-2.51358147425576
180	-2.55325422827004
