"Phi [deg]"	"mag(rETheta) [V] - Freq='0.7GHz' Theta='90.0000000000002deg'"
-180	0.440517906121393
-179	0.440434857012779
-178	0.440847336262862
-177	0.441754957394659
-176	0.443155382055499
-175	0.445044311209756
-174	0.447415486289233
-173	0.450260701056277
-172	0.453569824831712
-171	0.457330837575976
-170	0.461529877098535
-169	0.466151298424383
-168	0.471177745086978
-167	0.476590231865228
-166	0.482368238257813
-165	0.488489811807665
-164	0.494931680265011
-163	0.501669371515565
-162	0.508677340202629
-161	0.515929100033948
-160	0.523397360877827
-159	0.531054169906306
-158	0.53887105622157
-157	0.546819178589477
-156	0.554869476084564
-155	0.562992821608153
-154	0.571160178360193
-153	0.579342759412869
-152	0.587512190538736
-151	0.595640676379533
-150	0.603701169898509
-149	0.611667544836672
-148	0.619514770593333
-147	0.62721908857856
-146	0.63475818864876
-145	0.642111383749404
-144	0.649259780367613
-143	0.656186441862471
-142	0.662876541216442
-141	0.669317499264142
-140	0.675499104034532
-139	0.681413606520615
-138	0.687055787999215
-137	0.692422993994317
-136	0.697515130141021
-135	0.702334615590438
-134	0.706886290220308
-133	0.711177272796002
-132	0.715216768365704
-131	0.719015824563639
-130	0.722587038112714
-129	0.725944214622619
-128	0.72910198671303
-127	0.732075397477801
-126	0.734879458252294
-125	0.737528691446959
-124	0.740036670753426
-123	0.742415572202552
-122	0.74467575025479
-121	0.746825353248537
-120	0.748869992067885
-119	0.750812474799932
-118	0.752652618458104
-117	0.754387146619329
-116	0.756009679166606
-115	0.757510817383673
-114	0.758878324574819
-113	0.760097399346697
-112	0.761151035848914
-111	0.76202046276339
-110	0.762685650764369
-109	0.763125876608014
-108	0.763320330977699
-107	0.763248756693689
-106	0.762892103844398
-105	0.762233188734272
-104	0.761257344175702
-103	0.75995304947534
-102	0.758312529373799
-101	0.756332312093366
-100	0.754013737444403
-99	0.751363406566964
-98	0.748393565289161
-97	0.745122413239787
-96	0.741574330757232
-95	0.737780015316749
-94	0.733776518714068
-93	0.729607175694243
-92	0.725321414242661
-91	0.720974437549116
-90	0.716626767950698
-89	0.71234364422866
-88	0.708194265773944
-87	0.704250880631289
-86	0.700587719511924
-85	0.697279784639525
-84	0.694401510682024
-83	0.692025324680601
-82	0.690220142164733
-81	0.689049846572701
-80	0.688571807462615
-79	0.68883549847067
-78	0.689881277322023
-77	0.691739386548316
-76	0.694429224623691
-75	0.697958923446077
-74	0.702325250662078
-73	0.707513836062038
-72	0.713499702266484
-71	0.720248063239344
-70	0.727715341444455
-69	0.735850346702804
-68	0.744595557250033
-67	0.753888445687656
-66	0.763662798506243
-65	0.773849986400648
-64	0.784380152423862
-63	0.795183295010108
-62	0.80619023216998
-61	0.817333441148282
-60	0.828547774247099
-59	0.839771056289653
-58	0.850944572435394
-57	0.862013456953118
-56	0.872926994361854
-55	0.883638844310173
-54	0.89410720091628
-53	0.904294896234503
-52	0.914169456213479
-51	0.923703116096927
-50	0.932872800788298
-49	0.941660074329106
-48	0.950051061380828
-47	0.958036342490237
-46	0.965610823984907
-45	0.97277358260797
-44	0.979527684471063
-43	0.985879977588394
-42	0.991840857154586
-41	0.997424002841179
-40	1.0026460877028
-39	1.00752645878999
-38	1.01208679024085
-37	1.01635071044182
-36	1.02034340577413
-35	1.02409120445844
-34	1.02762114502765
-33	1.03096053494795
-32	1.03413650581544
-31	1.03717557232672
-30	1.04010320280381
-29	1.04294340940064
-28	1.04571836619249
-27	1.0484480631262
-26	1.05115000327789
-25	1.05383895003364
-24	1.05652672970199
-23	1.05922209372689
-22	1.06193064315322
-21	1.06465481637081
-20	1.06739393950259
-19	1.07014433718248
-18	1.07289949996036
-17	1.07565030323742
-16	1.07838527152376
-15	1.08109088095484
-14	1.08375189242051
-13	1.08635170734964
-12	1.08887273813968
-11	1.09129678539657
-10	1.09360541451991
-9	1.09578032469045
-8	1.09780370394805
-7	1.09965856474718
-6	1.10132905510637
-5	1.10280074119471
-4	1.10406085789939
-3	1.10509852457354
-2	1.10590492376484
-1	1.10647344126692
0	1.10679976632107
1	1.10688195123142
2	1.10672043005335
3	1.10631799638575
4	1.10567974065786
5	1.10481294766524
6	1.10372695549106
7	1.10243297736092
8	1.10094388843047
9	1.09927398000093
10	1.09743868419827
11	1.09545427273301
12	1.09333753396775
13	1.09110543314227
14	1.0887747612173
15	1.08636177837066
16	1.08388185867962
17	1.08134914291636
18	1.07877620663418
19	1.07617375079657
20	1.07355032207306
21	1.07091206957286
22	1.06826254420317
23	1.06560254602433
24	1.06293002394771
25	1.06024003091409
26	1.05752473634384
27	1.054773496219
28	1.0519729797013
29	1.04910734977322
30	1.04615849407274
31	1.0431063009324
32	1.03992897467732
33	1.03660338351929
34	1.03310543292496
35	1.02941045714362
36	1.02549362164387
37	1.02133032951057
38	1.01689662536077
39	1.01216959101351
40	1.0071277279466
41	1.00175132245115
42	0.996022790301412
43	0.989926998652533
44	0.983451563718151
45	0.976587123528626
46	0.969327585696448
47	0.961670350591951
48	0.953616510638793
49	0.945171026558661
50	0.936342881317135
51	0.927145212241106
52	0.917595421290445
53	0.907715262775691
54	0.897530906927256
55	0.887072976654809
56	0.876376553610844
57	0.865481148323874
58	0.85443062774251
59	0.843273092099108
60	0.832060691651787
61	0.82084937271688
62	0.809698541613658
63	0.798670634898574
64	0.787830584788113
65	0.777245170200718
66	0.766982246632807
67	0.757109852332495
68	0.747695194076719
69	0.738803523282176
70	0.730496921972508
71	0.722833027808333
72	0.715863737201178
73	0.709633934447777
74	0.704180301627938
75	0.699530267473376
76	0.695701152493331
77	0.692699561716055
78	0.69052106547616
79	0.689150193471616
80	0.688560749237471
81	0.68871643313066
82	0.689571743962852
83	0.691073114448379
84	0.693160225050724
85	0.695767435321839
86	0.698825271407119
87	0.702261912376068
88	0.706004625346414
89	0.709981108722208
90	0.714120713024165
91	0.718355518710813
92	0.722621259315526
93	0.726858085705582
94	0.731011173125455
95	0.735031176949945
96	0.738874545917076
97	0.742503703287524
98	0.745887107163772
99	0.74899920136557
100	0.751820268034019
101	0.754336192717182
102	0.756538152223207
103	0.758422235116385
104	0.759989004442781
105	0.761243012136882
106	0.762192274582598
107	0.762847718961369
108	0.763222610278244
109	0.763331969260233
110	0.763191991606081
111	0.762819479262901
112	0.762231294442366
113	0.761443846901122
114	0.760472624541519
115	0.75933177660006
116	0.758033757563918
117	0.756589038496871
118	0.75500589069767
119	0.753290244614793
120	0.751445624782632
121	0.749473159323398
122	0.74737166038362
123	0.745137769852105
124	0.742766162937378
125	0.740249800750537
126	0.737580222005123
127	0.734747863343408
128	0.731742397635017
129	0.728553079848686
130	0.72516909072809
131	0.721579869446488
132	0.717775427599253
133	0.713746638239154
134	0.709485495087779
135	0.704985338494048
136	0.700241046092937
137	0.695249187391117
138	0.690008142631158
139	0.684518187235286
140	0.678781543888774
141	0.672802404888778
142	0.666586927762992
143	0.660143207367784
144	0.653481227727203
145	0.646612796795743
146	0.639551467144552
147	0.632312445308882
148	0.624912492219463
149	0.617369816795584
150	0.609703964424308
151	0.601935701706523
152	0.59408689853124
153	0.586180408256288
154	0.578239946534248
155	0.570289969132119
156	0.562355548953668
157	0.554462252383964
158	0.546636015033228
159	0.538903016956835
160	0.531289557463494
161	0.523821929686533
162	0.516526295175076
163	0.509428558853584
164	0.502554244790423
165	0.495928373299848
166	0.489575339969007
167	0.483518797245403
168	0.477781539235876
169	0.472385390353064
170	0.467351098399784
171	0.462698232609188
172	0.458445087065447
173	0.454608589825233
174	0.451204217955798
175	0.448245918613336
176	0.44574603621761
177	0.443715245745636
178	0.44216249217543
179	0.441094936162281
180	0.440517906121393
