"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
252	-1.13637133230761
253	-1.24346018637893
254	-1.3524999774664
255	-1.46338144980773
256	-1.5759970063123
257	-1.6902418092464
258	-1.80601471736987
259	-1.92321905681344
260	-2.041763230543
261	-2.16156117721698
262	-2.28253269449106
263	-2.40460364441305
264	-2.52770605965546
265	-2.65177816921386
266	-2.7767643611536
267	-2.90261509831819
268	-3.02928680089643
269	3.1264435995638
270	2.99823758190925
271	2.86930703274819
272	2.73967316956981
273	2.60935199230174
274	2.47835441615464
275	2.34668638948977
276	2.21434899362528
277	2.08133852163555
278	1.94764653317025
279	1.81325988218866
280	1.67816071433723
281	1.54232643057213
282	1.40572961363289
283	1.26833791421748
284	1.13011389433053
285	0.991014826448626
286	0.850992449097163
287	0.7099926824511
288	0.567955312031497
289	0.424813654940296
290	0.28049423193793
291	0.134916480716154
292	-0.0120074382608351
293	-0.160372671157125
294	-0.310281436880667
295	-0.461842399151411
296	-0.615169476031968
297	-0.77037987709112
298	-0.92759111779795
299	-1.08691672918296
300	-1.24846037191942
301	-1.41230809815172
302	-1.57851860870515
303	-1.74711155849229
304	-1.91805429500195
305	-2.09124787931463
306	-2.26651379886824
307	-2.44358333332261
308	-2.62209190278889
309	-2.80158068877895
310	-2.98150718175764
311	3.12192027546577
312	2.9429734455909
313	2.76548331142636
314	2.59006539955123
315	2.41727529412787
316	2.24758601178324
317	2.08137447548857
318	1.91891724376008
319	1.76039419082024
320	1.6058979768238
321	1.4554469251976
322	1.30899918130046
323	1.16646653983213
324	1.02772690046194
325	0.892634814248466
326	0.761029960699426
327	0.632743640817595
328	0.507603506504185
329	0.385436801621842
330	0.266072393636577
331	0.14934184971827
332	0.035079773232833
333	-0.0768764244356851
334	-0.18668718031326
335	-0.29451176147128
336	-0.400509496088046
337	-0.504841199195161
338	-0.607670753384399
339	-0.709166813885314
340	-0.809504610504052
341	-0.908867815260052
342	-1.00745043280402
343	-1.1054586486172
344	-1.20311253431843
345	-1.30064745575028
346	-1.39831495246571
347	-1.49638275094015
348	-1.59513343355866
349	-1.69486111087727
350	-1.79586524616767
351	-1.89844059004509
352	-2.00286206582321
353	-2.10936352189289
354	-2.21810971522545
355	-2.32916192952985
356	-2.44243943953545
357	-2.55768156979894
358	-2.67441786427657
359	-2.79195575890601
360	-2.90939457637546
