"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
326	0.919832881327139
327	0.915282277962167
328	0.909972010445439
329	0.904126749051672
330	0.897986389990248
331	0.891801444631312
332	0.885827561842218
333	0.880319169927515
334	0.875522321242469
335	0.871666943308147
336	0.868958832899831
337	0.867571853078363
338	0.867640880164533
339	0.869256070747179
340	0.872458959132478
341	0.877240751418866
342	0.883542972985348
343	0.891260388919715
344	0.900245896879173
345	0.910316928649678
346	0.921262813409952
347	0.932852554797983
348	0.944842539912927
349	0.956983805944325
350	0.969028612466257
351	0.98073618297389
352	0.991877574476618
353	1.00223970335345
354	1.01162859967591
355	1.01987198477424
356	1.02682127328022
357	1.03235309642684
358	1.03637043233198
359	1.0388034144958
360	1.03960987385512
