"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
0	1.38077279635716
1	1.38527102685018
2	1.38707150599677
3	1.38613874889552
4	1.38245759988103
5	1.3760312446289
6	1.36687974117042
7	1.35503908977944
8	1.34056084543096
9	1.32351226060937
10	1.30397693126423
11	1.2820559052714
12	1.25786920127119
13	1.23155767627028
14	1.20328517240475
15	1.1732408655033
16	1.14164172832001
17	1.10873500605394
18	1.07480057611933
19	1.04015302160522
20	1.00514318074163
21	0.970158835171716
22	0.935624062965009
23	0.901996611842739
24	0.869762466308667
25	0.839426643633832
26	0.811499257003687
27	0.7864761728139
28	0.764814315182689
29	0.746902904677714
30	0.733033512681223
31	0.723373298781534
32	0.71794645586127
33	0.71662808284524
34	0.719152366490728
35	0.725133806347906
36	0.734097475609502
37	0.745512980109265
38	0.758827107915055
39	0.773491652671372
40	0.788984738987191
41	0.804825531047451
42	0.82058318036054
43	0.835881284131061
44	0.850399148922086
45	0.863870968772575
46	0.876083769912689
47	0.88687472494814
48	0.896128232315215
49	0.903772999368848
50	0.909779254088898
51	0.914156131139844
52	0.916949222979923
53	0.918238247769638
54	0.918134757109059
55	0.916779784430375
56	0.914341317417711
57	0.911011465106144
58	0.907003183943987
59	0.902546430197352
60	0.897883622937786
61	0.893264337328447
62	0.888939206217472
63	0.885153090944338
64	0.882137686949896
65	0.880103846850227
66	0.879234016304202
67	0.879675263639595
68	0.881533418825169
69	0.884868802616389
70	0.889693917085411
71	0.895973296183283
72	0.903625507782164
73	0.912527094516761
74	0.922518076148889
75	0.933408536267952
76	0.944985789169931
77	0.957021660564307
78	0.969279499066547
79	0.981520641086011
80	0.993510158944934
81	1.00502181614888
82	1.01584222691466
83	1.02577426748816
84	1.03463981654696
85	1.04228191517448
86	1.0485664380951
87	1.05338336121709
88	1.05664769931494
89	1.05830017420971
90	1.05830765953168
91	1.05666343385261
92	1.05338725994432
93	1.04852529412713
94	1.04214981591325
95	1.03435875417378
96	1.02527497168811
97	1.01504525520459
98	1.00383894346234
99	0.991846111980867
100	0.979275222595318
101	0.966350140468114
102	0.953306425488387
103	0.940386823329321
104	0.927835919024868
105	0.9158939768876
106	0.904790076260633
107	0.894734759223722
108	0.885912523065566
109	0.878474598403146
110	0.872532528758433
111	0.868153084115223
112	0.865354981668331
113	0.864107748997127
114	0.864332865086779
115	0.865907087176494
116	0.86866765903768
117	0.872418937768557
118	0.876939895495652
119	0.881991953513798
120	0.887326675445024
121	0.892692958210752
122	0.897843488027989
123	0.902540350859026
124	0.906559788332534
125	0.909696164847113
126	0.911765259449294
127	0.912607021051323
128	0.912087933055743
129	0.910103128821572
130	0.906578386946177
131	0.901472117913173
132	0.894777432586387
133	0.886524358083262
134	0.876782235945662
135	0.865662297808269
136	0.853320359769102
137	0.839959501525141
138	0.825832492054638
139	0.811243582827533
140	0.796549109351949
141	0.782156131236097
142	0.768518131731051
143	0.756126658089784
144	0.745497826915099
145	0.737152990086771
146	0.731593684820451
147	0.729272285403115
148	0.730561307679999
149	0.735725585804045
150	0.744901906798708
151	0.758089725388999
152	0.775154419698254
153	0.795841922309288
154	0.819801440715126
155	0.846612034988401
156	0.875809114899447
157	0.906908024893229
158	0.939423222965029
159	0.972882692384842
160	1.00683796599764
161	1.04087050213972
162	1.07459523500907
163	1.1076620498961
164	1.13975579727954
165	1.17059531598925
166	1.1999318119611
167	1.22754684440816
168	1.25325010440726
169	1.27687712666103
170	1.29828704727762
171	1.31736050309911
172	1.33399775680628
173	1.34811712333506
174	1.35965376475874
175	1.3685589113343
176	1.37479955523005
177	1.37835865044607
178	1.37923583789047
179	1.37744869897333
180	1.37303452495084
181	1.36605257297265
182	1.35658676340357
183	1.34474875603453
184	1.33068132409044
185	1.314561922434
186	1.29660631701722
187	1.27707210243489
188	1.25626187869263
189	1.23452578244677
190	1.21226296926461
191	1.18992152402454
192	1.16799614816145
193	1.14702286256585
194	1.12756992270879
195	1.11022424009638
196	1.09557292602867
197	1.0841801865495
198	1.07656069831376
199	1.0731516530838
200	1.07428659114855
201	1.08017457570819
202	1.09088788021334
203	1.1063601146243
204	1.12639490458782
205	1.15068341589386
206	1.17882773966892
207	1.21036671993917
208	1.24480116579971
209	1.28161624855708
210	1.32029988095018
211	1.36035673928482
212	1.40131819087818
213	1.44274871952104
214	1.48424955829022
215	1.52546021819246
216	1.56605850931115
217	1.60575953493764
218	1.64431402584577
219	1.68150628427656
220	1.71715192920167
221	1.75109557510882
222	1.78320853294722
223	1.81338659057012
224	1.84154790789443
225	1.867631046522
226	1.89159314280495
227	1.91340822589701
228	1.93306567724374
229	1.95056882456875
230	1.96593366126821
231	1.97918768092849
232	1.99036881621786
233	1.99952447150445
234	2.00671063907753
235	2.01199108966687
236	2.01543662894148
237	2.01712441270569
238	2.01713731449079
239	2.01556334007103
240	2.0124950840442
241	2.00802922396588
242	2.00226604759991
243	1.9953090086669
244	1.98726430608611
245	1.97824048119402
246	1.96834802688094
247	1.95769900212431
248	1.94640664512425
249	1.93458497825995
250	1.92234839846355
251	1.90981124739595
252	1.8970873570141
253	1.88428956770709
254	1.87152921807094
255	1.85891560747447
256	1.84655543469602
257	1.83455221792171
258	1.82300570312874
259	1.81201126918626
260	1.80165933878108
261	1.79203480445311
262	1.78321647860621
263	1.77527657540378
264	1.76828023109022
265	1.76228506766855
266	1.75734080321067
267	1.7534889105829
268	1.75076232521249
269	1.74918520182897
270	1.74877271994454
271	1.74953093816745
272	1.75145669816921
273	1.75453758008344
274	1.75875191209308
275	1.76406883774371
276	1.77044844490908
277	1.77784196018453
278	1.78619201172561
279	1.79543296219455
280	1.8054913116214
281	1.81628616779129
282	1.82772977943997
283	1.83972812530045
284	1.85218155010377
285	1.86498543717126
286	1.87803090636382
287	1.89120552592894
288	1.90439402719921
289	1.91747901207634
290	1.93034164466787
291	1.94286232018563
292	1.95492130611092
293	1.96639935253097
294	1.9771782703279
295	1.98714147745492
296	1.99617451480754
297	2.00416553416868
298	2.01100576139408
299	2.01658993846022
300	2.0208167482938
301	2.02358922653191
302	2.0248151646175
303	2.02440750900303
304	2.02228476178861
305	2.01837138890625
306	2.01259824299861
307	2.00490300941603
308	1.99523068522485
309	1.98353410270975
310	1.96977451046455
311	1.953922226684
312	1.93595738056636
313	1.91587075868214
314	1.89366477362741
315	1.86935457213286
316	1.84296929891055
317	1.81455353074415
318	1.78416889248045
319	1.75189586240048
320	1.71783576854442
321	1.68211296933412
322	1.64487720036687
323	1.6063060532003
324	1.56660752940608
325	1.52602258157101
326	1.48482750903539
327	1.44333601630699
328	1.40190066285782
329	1.36091333272824
330	1.32080423383009
331	1.28203881163268
332	1.24511185612512
333	1.21053804091858
334	1.17883822761369
335	1.15052117915464
336	1.12606092091774
337	1.10587087224249
338	1.09027692560425
339	1.07949260237013
340	1.07359988199733
341	1.07253894836115
342	1.07610883305861
343	1.08397904335608
344	1.09571031956387
345	1.1107812809961
346	1.12861724197292
347	1.14861787909833
348	1.17018138896496
349	1.19272388924252
350	1.21569377607203
351	1.23858140931152
352	1.26092484636231
353	1.28231245438475
354	1.30238318971329
355	1.32082521945183
356	1.33737342630647
357	1.35180621319107
358	1.36394192158571
359	1.37363509930981
360	1.38077279635716
