"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
142	-1.52460954361222
143	-1.4620399457726
144	-1.40223769449815
145	-1.34518800490287
146	-1.29087593430498
147	-1.23928872862804
148	-1.19041759095172
149	-1.1442589373287
150	-1.10081519504236
151	-1.06009518360917
152	-1.02211410129216
153	-0.986893121313307
154	-0.954458583618496
155	-0.9248407512022
156	-0.898072086134116
157	-0.874184991555523
158	-0.853208964762826
159	-0.835167116617855
160	-0.820072038151893
161	-0.807921040778318
162	-0.798690865559553
163	-0.792332050501511
164	-0.788763259041429
165	-0.787865996573194
166	-0.789480254693321
167	-0.793401695707133
168	-0.799380988859666
169	-0.807125804555996
170	-0.816305749162923
171	-0.826560194243278
172	-0.837508567280722
173	-0.848762301028075
174	-0.859937369692648
175	-0.870666239160805
176	-0.880608151535184
177	-0.889456927215385
178	-0.896945834966181
179	-0.902849467958538
180	-0.906982895976595
181	-0.909198592620247
182	-0.909381746828592
183	-0.907444574032052
184	-0.903320173766886
185	-0.896956371992735
186	-0.888309867552725
187	-0.87734089453809
188	-0.864008528107295
189	-0.84826670568528
190	-0.830061008829893
191	-0.809326251333257
192	-0.7859849433424
193	-0.759946746217346
194	-0.731109094838514
195	-0.699359237931883
196	-0.664578023926964
197	-0.62664582458796
198	-0.585451015725076
199	-0.540901384941626
200	-0.492938658090053
201	-0.441555969189837
202	-0.386817495432868
203	-0.32887864083609
204	-0.268004180213499
205	-0.20458091544806
206	-0.139121035929689
207	-0.0722529401636394
208	-0.00469801313672669
209	0.0627654177917523
210	0.129346723466491
211	0.194289754661412
212	0.256914737943248
213	0.316649584593401
214	0.373047586829014
215	0.4257914802676
216	0.474686228050819
217	0.519644128526704
218	0.560665985016939
219	0.597821455024185
220	0.631230747454059
221	0.661048895065312
222	0.687453078285463
223	0.710632969234416
224	0.730783776839487
225	0.748101549329879
226	0.762780271017502
227	0.77501032921191
228	0.784977991898654
229	0.792865607528968
230	0.798852304203077
231	0.803115021892255
232	0.80582975678781
233	0.807172931789299
234	0.807322832654068
235	0.806461066636433
236	0.804774010545249
237	0.802454218671843
238	0.799701758173244
239	0.796725429958324
240	0.793743816175982
241	0.79098606989669
242	0.788692327098532
243	0.787113574249641
244	0.786510745911176
245	0.787152756909148
246	0.789313097334421
247	0.793264546791964
248	0.799271517681337
249	0.807579550401421
250	0.818401606999615
251	0.831901108062104
252	0.848172193980105
253	0.867218496847148
254	0.888932729375773
255	0.913080435307336
256	0.939291933434642
257	0.967066346463991
258	0.995790243309152
259	1.02477081846667
260	1.05328025142134
261	1.08060500573908
262	1.10609246748721
263	1.1291880605194
264	1.14945849772433
265	1.16660011607211
266	1.18043414708658
267	1.19089254362137
268	1.19799847125553
269	1.20184508817316
270	1.20257525988434
271	1.2003637990789
272	1.19540293605811
273	1.18789110369135
274	1.17802475181463
275	1.16599273186947
276	1.15197274746527
277	1.13612939511793
278	1.11861338252115
279	1.09956158503535
280	1.07909767142452
281	1.05733309129644
282	1.03436826751716
283	1.01029387757306
284	0.985192139852525
285	0.959138045731028
286	0.932200497651055
287	0.904443328309017
288	0.875926187535693
289	0.846705292185366
290	0.816834040849624
291	0.786363499875486
292	0.755342770301617
293	0.723819247188662
294	0.691838783637928
295	0.659445771776435
296	0.626683152331591
297	0.593592363308373
