"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
0	0.922060853784692
1	0.926078162396408
2	0.92981608421949
3	0.933056742293978
4	0.935598559940322
5	0.937260309430507
6	0.937884486888824
7	0.937340121636917
8	0.935525134689016
9	0.932368356237015
10	0.92783129924386
11	0.921909767979783
12	0.914635357463785
13	0.906076872013746
14	0.896341657016803
15	0.885576795228123
16	0.873970064468582
17	0.861750484802994
18	0.849188199002925
19	0.836593333077869
20	0.824313383924035
21	0.812728600152529
22	0.802244796255171
23	0.79328312017169
24	0.786266535785356
25	0.781603222799113
26	0.779667721375926
27	0.780781354124063
28	0.78519404457942
29	0.793069875222539
30	0.804478408053029
31	0.819392925068414
32	0.837695555535677
33	0.859188104644721
34	0.883606621922495
35	0.910637512602956
36	0.939933252160669
37	0.971126320968868
38	1.00384061077166
39	1.03770010301738
40	1.07233500382288
41	1.10738573620466
42	1.14250527185437
43	1.1773602781523
44	1.21163150181875
45	1.24501373739448
46	1.27721565389932
47	1.30795968514245
48	1.33698213134557
49	1.36403357211071
50	1.38887965213279
51	1.4113022698986
52	1.43110117452595
53	1.44809595576425
54	1.46212839618186
55	1.47306514210658
56	1.48080064049555
57	1.48526028214436
58	1.48640368699251
59	1.48422806406834
60	1.47877157591319
61	1.47011663384672
62	1.45839304443809
63	1.44378091672699
64	1.42651322116768
65	1.40687786144433
66	1.38521907542001
67	1.36193791813693
68	1.33749149644522
69	1.31239052436219
70	1.2871946617803
71	1.26250501101019
72	1.23895311812439
73	1.21718592032085
74	1.19784636825153
75	1.18154999145983
76	1.16885846786674
77	1.16025220168742
78	1.15610477417864
79	1.15666258123236
80	1.16203271405032
81	1.17218107511214
82	1.18694106174995
83	1.20603136797087
84	1.22908008546557
85	1.25565167761776
86	1.28527359371401
87	1.31746005484721
88	1.35173153838258
89	1.38762942006911
90	1.42472593338158
91	1.4626300313958
92	1.50098992600003
93	1.53949310372035
94	1.57786454683913
95	1.61586377592777
96	1.65328120897391
97	1.68993422059282
98	1.72566318933164
99	1.76032774269874
100	1.79380334636907
101	1.82597833327107
102	1.85675142735134
103	1.88602978369645
104	1.91372753993683
105	1.93976485254462
106	1.96406737519159
107	1.98656612437038
108	2.00719766967932
109	2.02590458218366
110	2.04263607367905
111	2.05734876200446
112	2.0700075022198
113	2.08058622987957
114	2.08906877019479
115	2.09544957500778
116	2.09973435769515
117	2.10194060393349
118	2.10209794337497
119	2.10024837345472
120	2.09644633165737
121	2.09075861656925
122	2.08326416098097
123	2.07405366229689
124	2.063229076719
125	2.0509029843066
126	2.03719783229063
127	2.02224506416628
128	2.00618414230995
129	1.9891614723481
130	1.97132923838434
131	1.95284415955157
132	1.93386618021664
133	1.91455710847239
134	1.89507922017664
135	1.87559384853615
136	1.85625998181753
137	1.83723289387711
138	1.81866283349708
139	1.8006937986609
140	1.78346242061653
141	1.76709697967122
142	1.75171657008706
143	1.73743042532152
144	1.72433740749226
145	1.71252565683355
146	1.70207238870065
147	1.69304381810749
148	1.68549518560582
149	1.67947085420049
150	1.67500444544277
151	1.67211898409543
152	1.67082702476601
153	1.67113074029528
154	1.67302195983465
155	1.67648215361394
156	1.68148237046272
157	1.68798314229489
158	1.69593437621959
159	1.70527525915124
160	1.71593420148491
161	1.72782884561013
162	1.74086616205767
163	1.7549426514268
164	1.76994466456828
165	1.78574884748287
166	1.80222271166166
167	1.81922532564824
168	1.83660811977702
169	1.85421579348905
170	1.87188731331991
171	1.8894569894275
172	1.906755619111
173	1.92361168684609
174	1.93985261160208
175	1.95530603332076
176	1.96980113119882
177	1.98316996667533
178	1.99524884372261
179	2.00587967819227
180	2.01491136667178
181	2.02220114370994
182	2.02761591455929
183	2.03103354896733
184	2.0323441202335
185	2.03145107292844
186	2.02827230250843
187	2.02274113067722
188	2.01480716182557
189	2.00443700824471
190	1.99161487503824
191	1.97634299967228
192	1.95864194578089
193	1.93855075601365
194	1.91612697416116
195	1.89144655227049
196	1.86460366367693
197	1.83571044750153
198	1.80489671382617
199	1.77230964103903
200	1.73811349726359
201	1.70248941578327
202	1.66563524929901
203	1.62776551893258
204	1.58911146021681
205	1.54992114887568
206	1.5104596629265
207	1.47100920356836
208	1.43186905491792
209	1.39335521234728
210	1.35579945324367
211	1.31954756775805
212	1.28495642031258
213	1.25238949074943
214	1.22221056833734
215	1.19477536732907
216	1.17042102170988
217	1.14945370796062
218	1.1321350191803
219	1.11866811358223
220	1.10918498791643
221	1.10373636624513
222	1.10228555464235
223	1.10470717197954
224	1.11079100354584
225	1.12025049786766
226	1.13273482238049
227	1.1478430485598
228	1.16513899647609
229	1.18416548318263
230	1.20445708270045
231	1.2255509035862
232	1.2469952374527
233	1.26835618453467
234	1.28922251338078
235	1.3092090768995
236	1.3279591113141
237	1.34514571266454
238	1.36047273672934
239	1.37367531570316
240	1.38452013620596
241	1.39280558173456
242	1.39836180945038
243	1.40105080576802
244	1.40076644647248
245	1.3974345737865
246	1.39101309374744
247	1.38149209142528
248	1.36889395809561
249	1.35327352280192
250	1.33471818021445
251	1.31334800674172
252	1.28931585681467
253	1.26280743028734
254	1.23404129880948
255	1.20326887219201
256	1.17077427295801
257	1.1368740654699
258	1.10191675151258
259	1.06628189275383
260	1.03037864815102
261	0.994643419251746
262	0.959536181988372
263	0.92553496429738
264	0.8931278368804
265	0.862801776328458
266	0.835027917160534
267	0.810243122508698
268	0.788828528747206
269	0.771086710488359
270	0.757220151439755
271	0.747314403352546
272	0.74132923522717
273	0.739099986350646
274	0.740349432716296
275	0.7447083721754
276	0.751741575542863
277	0.760975219485517
278	0.771922412328282
279	0.784104557541931
280	0.797067570453701
281	0.810392999275083
