"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
119	0.792177564111772
120	0.795046012124513
121	0.798109951143704
122	0.801136580842562
123	0.803904369806639
124	0.806202248580916
125	0.80782854892907
126	0.808589773774571
127	0.808299256019649
128	0.80677574707253
129	0.803841966211922
130	0.799323139069806
131	0.793045557184292
132	0.784835200899417
133	0.774516485437765
134	0.761911215666152
135	0.746837870021135
136	0.729111379226901
137	0.708543621051113
138	0.684944916859588
139	0.65812688417671
140	0.627907061021702
141	0.594115752713886
142	0.556605528258731
143	0.515263665835543
144	0.47002755958261
145	0.42090260027672
146	0.367981309862417
147	0.311461599530052
148	0.251661112997518
149	0.189024034625755
150	0.124116896640204
151	0.0576111417489036
152	-0.00974750265985596
153	-0.0771798909388133
154	-0.143919050885605
155	-0.209253712909202
156	-0.272563532946794
157	-0.333341900641893
158	-0.391205108701607
159	-0.445889294707778
160	-0.497238262233607
161	-0.54518585988714
162	-0.589736272605067
163	-0.630944763088908
164	-0.668900465482656
165	-0.703712018636315
166	-0.735496234421481
167	-0.764369632343009
168	-0.790442491332552
169	-0.813815016293194
170	-0.834575239948116
171	-0.85279834194806
172	-0.868547141869469
173	-0.881873595345351
174	-0.892821184145025
175	-0.901428136074381
176	-0.907731435092144
177	-0.911771582377775
178	-0.913598041739465
179	-0.913275245066238
180	-0.910888945343331
181	-0.906552590824816
182	-0.900413266741383
183	-0.892656632634417
184	-0.88351020585412
185	-0.873244342101464
186	-0.862170375373531
187	-0.850635618347846
188	-0.839015275839312
189	-0.827701737396895
190	-0.817092108843014
191	-0.807575125388102
192	-0.799518689220424
193	-0.793259165697475
194	-0.789093283076055
195	-0.78727308413961
196	-0.788003965524125
197	-0.791445492712022
198	-0.797714445302662
199	-0.806889441291136
200	-0.819016493867418
201	-0.834114936305789
202	-0.852183273102819
203	-0.873204647638079
204	-0.897151737083479
205	-0.92399098279126
206	-0.953686135457955
207	-0.986201140523852
208	-1.02150241460075
209	-1.0595605730609
210	-1.10035166680163
211	-1.14385797636391
212	-1.19006839687191
213	-1.23897842973501
214	-1.29058977822585
215	-1.34490952516161
216	-1.40194885324972
217	-1.46172125383078
218	-1.52424016001177
219	-1.58951593865719
220	-1.65755218652015
221	-1.72834130394474
222	-1.80185937036256
223	-1.87806042365564
224	-1.9568703518693
225	-2.03818073654423
226	-2.12184312913711
227	-2.20766437163039
228	-2.29540365486162
229	-2.38477200299846
230	-2.47543474455786
231	-2.56701726388364
232	-2.65911394076071
233	-2.75129973911624
234	-2.84314348987371
235	-2.93422162702143
236	-3.02413105383022
237	-3.11249995976855
238	3.08418956777339
239	2.99985570915279
240	2.91792744240905
241	2.83860491825523
242	2.76204868643474
243	2.68838523988795
244	2.61771351800307
245	2.55011180280378
246	2.48564457691146
247	2.42436904985191
248	2.3663411781334
249	2.31162109304547
250	2.26027790422643
251	2.21239386676244
252	2.16806788631863
253	2.12741829146
254	2.09058472438175
255	2.05772888897012
256	2.02903374692814
257	2.00470057074881
258	1.9849430586679
259	1.96997752359345
260	1.9600080520775
261	1.95520560751833
262	1.95568049850358
263	1.96144865949374
264	1.97239396252968
265	1.98823124687312
266	2.00847742461372
267	2.03243980190057
268	2.05923014917628
269	2.08780891212023
270	2.11705659358982
271	2.14586115073873
272	2.17320488277888
273	2.19823445758885
274	2.22030334874205
275	2.23898418872084
276	2.25405576733449
277	2.26547333407484
278	2.27333129355585
279	2.2778255110399
280	2.27921976022185
281	2.27781840651281
282	2.27394568838314
283	2.26793096695957
284	2.26009888798942
285	2.25076333002538
286	2.2402241268068
287	2.22876573681296
288	2.21665722492834
289	2.20415309012331
290	2.19149460902715
291	2.17891146847362
292	2.16662353503478
293	2.15484266182909
294	2.14377446769792
295	2.13362004542238
296	2.1245775671539
297	2.11684375882813
298	2.11061521236791
299	2.10608949565862
300	2.10346600582819
301	2.10294649124711
302	2.10473514182624
303	2.10903811592656
304	2.1160623366878
305	2.12601335368503
306	2.13909203313099
307	2.15548982100745
308	2.17538233353835
309	2.19892108935351
310	2.22622333351276
311	2.2573601415514
312	2.29234334834921
313	2.3311123120604
314	2.373522040846
315	2.41933466015565
316	2.46821640253136
317	2.51974206479982
318	2.57340806994644
319	2.62865393130287
320	2.68489031100891
321	2.74153044229072
322	2.79802091426919
323	2.85386797304519
324	2.90865651702884
325	2.96206049917255
326	3.01384500852124
327	3.06386148596237
328	3.11203814358031
329	-3.12481757733427
330	-3.08029083122524
331	-3.03748373796612
332	-2.99628531818187
333	-2.9565661994733
334	-2.91818616475701
335	-2.88099996544691
336	-2.84486162208903
337	-2.80962747500714
338	-2.77515824508291
339	-2.74132033911878
340	-2.70798659848478
341	-2.67503665210703
342	-2.64235699982804
343	-2.60984092184213
344	-2.57738828488895
345	-2.54490529596861
346	-2.512304238928
347	-2.47950321763333
348	-2.44642592086708
349	-2.41300141791939
350	-2.37916398953483
351	-2.3448529959738
352	-2.31001278209364
353	-2.27459261826521
354	-2.2385466753935
355	-2.20183403213339
356	-2.164418712446
357	-2.12626975181376
358	-2.08736129062933
359	-2.04767269340885
360	-2.00718869247582
