"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
190	2.02159345879433
191	2.03831230382157
192	2.05247964784969
193	2.06403556383081
194	2.07291548383682
195	2.07905077751048
196	2.08236948533313
197	2.08279721293966
198	2.08025818575467
199	2.0746764549172
200	2.06597723622181
201	2.05408835421336
202	2.03894175433418
203	2.02047503790039
204	1.99863296842868
205	1.97336889409993
206	1.94464603042201
207	1.91243854970728
208	1.87673242982972
209	1.83752602363124
210	1.79483032183042
211	1.74866889566708
212	1.69907751995942
213	1.64610349182756
214	1.58980467409048
215	1.53024830435868
216	1.46750962032597
217	1.40167035810296
218	1.33281718327389
219	1.26104011362648
220	1.18643098842883
221	1.1090820322043
222	1.02908455189726
223	0.946527795967266
224	0.861497993170597
225	0.774077578397717
226	0.684344603609764
227	0.592372324145532
228	0.49822894473484
229	0.401977505537361
230	0.303675886338899
231	0.203376906464022
232	0.10112849870658
233	-0.00302606269591975
234	-0.109047897646405
235	-0.216902234219964
236	-0.326558113240949
237	-0.437988092842652
238	-0.551167960075106
239	-0.666076454651172
240	-0.782695008408519
241	-0.901007503045689
242	-1.02100004816735
243	-1.14266078162855
244	-1.26597969456308
245	-1.3909484842668
246	-1.51756043921673
247	-1.6458103618628
248	-1.77569453633715
249	-1.90721074977564
250	-2.04035837741008
251	-2.17513854282
252	-2.3115543655636
253	-2.44961130865133
254	-2.58931763777499
255	-2.73068500262942
256	-2.87372914780412
257	-3.01847075627892
258	3.1182488850035
259	2.97002556652537
260	2.82000281607452
261	2.668129432799
262	2.51434356252422
263	2.35857155669574
264	2.20072704100226
265	2.04071035492015
266	1.87840857596638
267	1.71369640536568
268	1.54643826292973
269	1.3764920114623
270	1.20371479055521
271	1.02797146037018
272	0.849146097078431
273	0.667156786590458
274	0.481973566856501
275	0.293638718386521
276	0.102287697386923
277	-0.0918320449405037
278	-0.288348040952536
279	-0.486759646309918
280	-0.686448170149175
281	-0.886701815062422
282	-1.08675397885224
283	-1.28583025196127
284	-1.48319712679314
285	-1.67820495952731
286	-1.87031929376937
287	-2.059137611264
288	-2.24439178396315
289	-2.42593894905476
290	-2.60374472622607
291	-2.77786272052175
292	-2.94841351453647
293	-3.11556531597661
294	3.00366787130044
295	2.84269830172292
296	2.68448647026721
297	2.52880724722297
298	2.37544024961648
299	2.22417308762867
300	2.07480322468674
301	1.92713881047162
302	1.78099877079769
303	1.63621236997778
304	1.49261840399191
305	1.35006413734399
306	1.20840406213569
307	1.06749853325147
308	0.927212317267882
309	0.787413083685774
310	0.647969864660374
311	0.508751513361585
312	0.369625201700537
313	0.230455016142867
314	0.0911007368404372
315	-0.0485830782174343
316	-0.188747534476734
317	-0.329549137866095
318	-0.471148526404212
319	-0.613707816248708
320	-0.757386106001538
321	-0.902332629731157
322	-1.04867705220875
323	-1.19651650967601
324	-1.34589928121741
325	-1.49680549660958
326	-1.64912608467383
327	-1.80264219933959
328	-1.9570084439384
329	-2.11174398453183
330	-2.26623560995642
331	-2.4197555302383
332	-2.5714941332905
333	-2.72060456807745
334	-2.86625296813409
335	-3.00766655971642
336	3.1390128284951
337	3.0079627067355
338	2.88278225294705
339	2.76375516541716
340	2.651049014828
341	2.54473503875494
342	2.44480992149332
343	2.35121678214653
344	2.26386368104556
345	2.18263887270161
346	2.10742267984039
347	2.03809624518674
348	1.97454759412389
349	1.91667548078725
350	1.864391450836
351	1.81762047781601
352	1.77630044321431
353	1.74038064831522
354	1.70981947704412
355	1.68458127761892
356	1.66463250002229
357	1.64993711883499
358	1.64045138976002
359	1.63611803580229
360	1.63686003644004
