"Phi [deg]"	"mag(rETheta) [V] - Freq='1.5GHz' Theta='90.0000000000002deg'"
224	0.930003482775396
225	0.943616525482354
226	0.957961318091911
227	0.972800647006184
228	0.987887355649844
229	1.0029708597466
230	1.01780301200336
231	1.03214323535694
232	1.04576291368287
233	1.0584490764129
234	1.0700074411848
235	1.0802648906163
236	1.08907146009366
237	1.09630190713562
238	1.10185692259117
239	1.10566403186238
240	1.10767822188412
241	1.10788231746461
242	1.10628711905248
243	1.10293130301611
244	1.09788107491109
245	1.09122955575034
246	1.08309587083501
247	1.07362390029749
248	1.06298064051666
249	1.05135411681405
250	1.03895078175938
251	1.02599233215309
252	1.01271188419704
253	0.999349463961674
254	0.98614680254636
255	0.973341475054891
256	0.961160490327781
257	0.949813521313697
258	0.939486056071876
259	0.930332833289819
260	0.922471986280488
261	0.915980337248533
262	0.910890245052991
263	0.907188310436092
264	0.904816091893982
265	0.903672805373502
266	0.903619802406575
267	0.904486474929014
268	0.906077143538268
269	0.908178458531963
270	0.910566874830112
271	0.913015837387846
272	0.915302412803064
273	0.917213206262005
274	0.918549496155922
275	0.919131593129894
276	0.918802483055761
277	0.917430845549217
278	0.91491355449759
279	0.911177768643218
280	0.906182712219723
281	0.899921230630899
282	0.892421185625489
283	0.88374672851128
284	0.87399945764079
285	0.863319425685755
286	0.851885910509716
287	0.839917798296915
288	0.827673347987792
289	0.81544901457128
290	0.803576914659532
291	0.792420440778453
292	0.782367504302978
293	0.77382095742711
294	0.767185963081121
295	0.762854483347215
296	0.761187628654493
297	0.762497259084081
298	0.767028776128493
299	0.774947266085088
300	0.786328886269098
301	0.801158613045888
302	0.819334388671996
303	0.840676638352864
304	0.864941391557922
305	0.891834993542843
306	0.921028601449516
307	0.952171155675601
308	0.984900099094636
309	1.01884962920806
310	1.05365663454555
311	1.08896467687948
312	1.12442646417844
313	1.15970525728373
314	1.19447560389032
315	1.22842372415279
316	1.26124780015771
317	1.292658355451
318	1.32237885428291
319	1.35014660373722
320	1.37571400455355
321	1.39885016687806
322	1.41934288405574
323	1.43700093977766
324	1.45165671052629
325	1.46316901561915
326	1.47142616064801
327	1.47634911618966
328	1.47789477171302
329	1.4760592038734
330	1.47088089788159
331	1.46244385904582
332	1.45088054714358
333	1.43637455667456
334	1.41916294832942
335	1.39953810762854
336	1.37784896172344
337	1.35450132120393
338	1.3299570285319
339	1.30473149078267
340	1.2793890622224
341	1.2545356456715
342	1.23080784270351
343	1.20885806354029
344	1.18933528232202
345	1.17286165495856
346	1.16000601320529
347	1.151256211924
348	1.14699320237618
349	1.14747019718124
350	1.15280006912092
351	1.16295307100852
352	1.17776528116617
353	1.19695635166033
354	1.22015371801644
355	1.24691978953339
356	1.27677882490603
357	1.30924097485674
358	1.34382199095666
359	1.38005805290766
360	1.41751588076091
