"Phi [deg]"	"ang_rad(rETheta) [rad] - Freq='1.5GHz' Theta='90.0000000000002deg'"
0	1.64257130942829
1	1.64180882109873
2	1.64609772463937
3	1.65551356130608
4	1.67011249614259
5	1.68993755199914
6	1.71502445075082
7	1.74540689048251
8	1.78112116350256
9	1.82221006642543
10	1.86872607104912
11	1.92073371579894
12	1.97831114485829
13	2.04155066833328
14	2.11055814471557
15	2.18545090092017
16	2.26635381366651
17	2.35339309485755
18	2.4466872808226
19	2.54633496514644
20	2.65239899956909
21	2.76488729081638
22	2.88373100630832
23	3.00876197651441
24	3.13969223461646
25	-3.00708563388138
26	-2.86576105654878
27	-2.72020679329291
28	-2.57121118236836
29	-2.41962250819053
30	-2.26629878257447
31	-2.11205590486621
32	-1.9576223084077
33	-1.80360637978806
34	-1.65047962429165
35	-1.4985750361047
36	-1.34809753112753
37	-1.19914211039252
38	-1.05171550957293
39	-0.905757971925221
40	-0.761162940517946
41	-0.617793534527632
42	-0.475495478937534
43	-0.334106667861365
44	-0.193463807598336
45	-0.0534066797336065
46	0.0862194449548755
47	0.225562773346183
48	0.364764951019738
49	0.503961713289182
50	0.643283995483502
51	0.782859332786103
52	0.922813428263643
53	1.06327180443196
54	1.2043614803965
55	1.34621263476829
56	1.48896022535368
57	1.63274554075944
58	1.77771765676747
59	1.92403476134608
60	2.07186529572297
61	2.22138883386094
62	2.3727965874512
63	2.52629137664464
64	2.68208684718809
65	2.84040564301684
66	3.00147616361117
67	-3.11765784963648
68	-2.95040355979783
69	-2.7797412269127
70	-2.60549660328299
71	-2.42754326145056
72	-2.2458226141574
73	-2.06036573312939
74	-1.87131472030274
75	-1.67894027977696
76	-1.48365134097392
77	-1.28599259361982
78	-1.08662705749256
79	-0.886303409505893
80	-0.68581120148352
81	-0.485930227522685
82	-0.287381922017536
83	-0.0907900984347525
84	0.103344179120517
85	0.29465223066123
86	0.48289365044024
87	0.667942150662394
88	0.849765646648316
89	1.02840440797249
90	1.2039500892115
91	1.3765273425716
92	1.54627877634093
93	1.71335336134228
94	1.87789799350302
95	2.04005173399997
96	2.19994219917496
97	2.35768360162173
98	2.51337600981746
99	2.66710547058127
100	2.81894471249985
101	2.96895421301242
102	3.11718346532892
103	-3.01951298288425
104	-2.87473296299492
105	-2.73163725932594
106	-2.59020721989832
107	-2.45042903574204
108	-2.31229285750531
109	-2.17579205908017
110	-2.04092264395059
111	-1.90768278515901
112	-1.77607248666354
113	-1.64609335212743
114	-1.51774844658498
115	-1.39104223671998
116	-1.26598059644978
117	-1.14257086592537
118	-1.02082195374695
119	-0.900744473994067
120	-0.782350911434483
121	-0.66565580988687
122	-0.550675980067917
123	-0.437430724270423
124	-0.325942075830057
